,url,date,title
381,https://www.pngbusinessnews.com/articles/2023/2/government-s-freight-subsidy-support-program-for-coffee-farmers-a-success,2023-02-07,Government’s Freight Subsidy Support program for Coffee Farmers a Success
382,https://www.pngbusinessnews.com/articles/2023/2/ngo-calls-for-ban-on-seabed-mining,2023-02-07,NGO Calls for Ban on Seabed Mining
383,https://www.pngbusinessnews.com/articles/2023/2/process-of-electing-prime-minister-to-be-reviewed,2023-02-07,Process of Electing Prime Minister to be Reviewed 
384,https://www.pngbusinessnews.com/articles/2023/3/papua-lng-project-to-minimise-economic-challenges,2023-03-27,Papua LNG project to Minimise Economic Challenges 
385,https://www.pngbusinessnews.com/articles/2023/3/wanpng-the-skills-development-and-jobs-platform-for-the-people-of-papua-new-guinea,2023-03-27,WanPNG: The Skills Development and Jobs Platform for the People of Papua New Guinea
386,https://www.pngbusinessnews.com/articles/2023/3/st-john-ambulance-first-aid-training-for-workplace,2023-03-27,St John Ambulance First Aid Training for Workplace
387,https://www.pngbusinessnews.com/articles/2023/3/transportables-for-the-resource-sector,2023-03-27,Transportables for the Resource Sector
388,https://www.pngbusinessnews.com/articles/2023/3/ccw-cabinet-works-high-quality-commercial-cabinetry-solutions,2023-03-27,CCW Cabinet Works: High-Quality Commercial Cabinetry Solutions
389,https://www.pngbusinessnews.com/articles/2023/3/australian-visa-processing-facility-to-open-in-port-moresby,2023-03-27,Australian Visa Processing Facility to Open in Port Moresby
390,https://www.pngbusinessnews.com/articles/2023/3/taiwan-s-nuclear-phase-out-creates-opportunity-for-png-lng-exports,2023-03-27,Taiwan's Nuclear Phase-Out Creates Opportunity for PNG LNG Exports
391,https://www.pngbusinessnews.com/articles/2023/3/nadzab-international-airport-ready-for-takeoff-with-completion-date-set,2023-03-27,Nadzab International Airport ready for takeoff with completion date set
392,https://www.pngbusinessnews.com/articles/2023/3/government-to-resume-solwara-1-talks,2023-03-27,Government to Resume Solwara 1 Talks
393,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-independent-commission-against-corruption-established-ombudsman-commission-to-remain,2023-03-27,"PM Marape: Independent Commission Against Corruption established, Ombudsman Commission to remain"
394,https://www.pngbusinessnews.com/articles/2023/3/theodist-presents-k50-000-cheque-to-png-olympic-committee,2023-03-23,"Theodist Presents K50,000 cheque to PNG Olympic Committee"
395,https://www.pngbusinessnews.com/articles/2023/3/lole-mining-develops-ipo-for-tolukuma-gold-mine-asx-listing,2023-03-23,Lole Mining Develops IPO for Tolukuma Gold Mine ASX Listing
396,https://www.pngbusinessnews.com/articles/2023/3/png-tourism-promotion-authority-launches-corporate-plan-2023-2026,2023-03-23,"PNG Tourism Promotion Authority Launches Corporate Plan, 2023-2026"
397,https://www.pngbusinessnews.com/articles/2023/3/luxurious-five-star-star-mountain-plaza-port-moresby-hilton-residences-set-to-open-in-mid-2023,2023-03-22,Luxurious Five-Star 'Star Mountain Plaza Port Moresby Hilton Residences' Set to Open in Mid-2023
398,https://www.pngbusinessnews.com/articles/2023/3/korea-papua-new-guinea-trade-increases-by-240-per-cent-to-us-1-8-k6-33-billion,2023-03-22,Korea-Papua New Guinea trade increases by 240 per cent to US$1.8 (K6.33) billion
399,https://www.pngbusinessnews.com/articles/2023/3/papua-lng-project-advances-to-feed-lessons-from-png-lng-lingers,2023-03-21,Papua LNG Project Advances to FEED; Lessons from PNG LNG Lingers
400,https://www.pngbusinessnews.com/articles/2023/3/wafi-golpu-gold-mine-to-support-ramu-2-hydro-project-in-papua-new-guinea,2023-03-21,Wafi-Golpu Gold Mine to Support Ramu 2 Hydro Project in Papua New Guinea
401,https://www.pngbusinessnews.com/articles/2023/3/the-future-of-tourism-in-papua-new-guinea-over-100-cruise-liners-expected-to-bring-in-k137-10-million,2023-03-21,The Future of Tourism in Papua New Guinea: Over 100 Cruise Liners Expected to Bring in K137.10 Million
402,https://www.pngbusinessnews.com/articles/2023/3/local-communities-raise-environmental-concerns-ahead-of-tolukuma-mine-reopening,2023-03-20,Local Communities Raise Environmental Concerns Ahead of Tolukuma Mine Reopening
403,https://www.pngbusinessnews.com/articles/2023/3/kumul-minerals-holdings-pays-k105-million-dividend-to-state,2023-03-20,Kumul Minerals Holdings Makes Significant Contribution to State with K105 Million Dividend Payment
404,https://www.pngbusinessnews.com/articles/2023/3/european-union-seeks-to-build-bilateral-relations-with-bougainville,2023-03-17,European Union seeks to build bilateral relations with Bougainville
405,https://www.pngbusinessnews.com/articles/2023/3/state-enterprises-minister-acknowledges-global-factors-contributing-to-png-s-economic-situation,2023-03-16,State Enterprises Minister Acknowledges Global Factors Contributing to PNG's Economic Situation
406,https://www.pngbusinessnews.com/articles/2023/3/papua-new-guinea-s-lng-investment-delay-hampers-growth-but-window-of-opportunity-awaits,2023-03-16,"Papua New Guinea's LNG Investment Delay Hampers Growth, but Window of Opportunity Awaits"
407,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-says-government-believes-in-provincial-government-system,2023-03-16,PM MARAPE SAYS GOVERNMENT BELIEVES IN PROVINCIAL GOVERNMENT SYSTEM
408,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-calls-for-reforestation-of-areas-being-logged-in-png,2023-03-16,PM MARAPE CALLS FOR REFORESTATION OF AREAS BEING LOGGED IN PNG
409,https://www.pngbusinessnews.com/articles/2023/3/boss-attachments-png-industrial-mining-and-resources-exhibition-and-conference-event-returns-for-seventh-consecutive-year,2023-03-15,BOSS Attachments PNG INDUSTRIAL MINING AND RESOURCES EXHIBITION AND CONFERENCE EVENT RETURNS FOR SEVENTH CONSECUTIVE YEAR 
410,https://www.pngbusinessnews.com/articles/2023/3/yandera-project-a-review-of-its-past-to-predict-its-future,2023-03-14,Yandera Project: A review of its past to predict its future
411,https://www.pngbusinessnews.com/articles/2023/3/dept-commerce-industry-finalises-nec-policy-submission-on-national-gold-bullion,2023-03-13,DEPT. COMMERCE & INDUSTRY FINALISES NEC POLICY SUBMISSION ON NATIONAL GOLD BULLION
412,https://www.pngbusinessnews.com/articles/2023/3/theodist-ltd-announces-winner-of-back-to-school-crv-promotion,2023-03-13,Theodist Ltd Announces Winner of Back to School CRV Promotion
413,https://www.pngbusinessnews.com/articles/2023/3/enzo-s-pizza-opens-two-new-outlets-in-port-moresby,2023-03-10,ENZO’s Pizza Opens two new outlets in Port Moresby
414,https://www.pngbusinessnews.com/articles/2023/3/connected-png-technology-summit-2023-unwraps,2023-03-10,Connected PNG Technology Summit 2023 Unwraps
415,https://www.pngbusinessnews.com/articles/2023/3/ok-tedi-board-announces-interim-appointment-of-acting-ceo,2023-03-10,Ok Tedi Board announces interim appointment of Acting CEO
416,https://www.pngbusinessnews.com/articles/2023/3/office-of-censorship-calls-for-public-private-partnership,2023-03-08,Office of Censorship Calls for Public Private Partnership
417,https://www.pngbusinessnews.com/articles/2023/3/wafi-golpu-landowners-give-14-day-ultimatum-to-state-for-release-of-idg-funds,2023-03-08,Wafi-Golpu Landowners Give 14-Day Ultimatum to State for Release of IDG Funds
418,https://www.pngbusinessnews.com/articles/2023/3/nambawan-super-limited-expects-decline-in-2022-returns,2023-03-08,Nambawan Super Limited Expects Decline in 2022 Returns 
419,https://www.pngbusinessnews.com/articles/2023/3/png-yet-to-honor-visa-on-arrival-agreement-with-india,2023-03-08,PNG Yet to Honor Visa on Arrival Agreement with India
420,https://www.pngbusinessnews.com/articles/2023/3/new-britain-palm-oil-limited-opens-corporate-headquarters-in-west-new-britain-province,2023-03-08,New Britain Palm Oil Limited Opens Corporate Headquarters in West New Britain Province 
421,https://www.pngbusinessnews.com/articles/2023/3/epartment-of-mineral-and-energy-resources-sets-focus-for-2023,2023-03-08,Department of Mineral and Energy Resources sets focus for 2023
422,https://www.pngbusinessnews.com/articles/2023/3/abg-president-announces-cabinet-reshuffle,2023-03-08,ABG President announces Cabinet reshuffle
423,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-reaffirms-png-s-relationship-with-china,2023-03-08,PM Marape reaffirms PNG’s relationship with China
424,https://www.pngbusinessnews.com/articles/2023/3/pngx-consults-on-new-corporate-governance-code-for-listed-companies,2023-03-08,PNGX consults on new Corporate Governance Code for Listed Companies
425,https://www.pngbusinessnews.com/articles/2023/3/papua-lng-integrated-feed-entry,2023-03-08,Papua LNG integrated FEED entry
426,https://www.pngbusinessnews.com/articles/2023/3/totalenergies-launches-integrated-engineering-studies-for-the-papua-lng-project,2023-03-08,TotalEnergies launches integrated engineering studies for the Papua LNG project 
427,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-visits-gabon-special-economic-zone,2023-03-06,PM Marape visits Gabon Special Economic Zone
428,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-meets-with-france-president-emmanuel-macron,2023-03-06,PM MARAPE MEETS WITH FRANCE PRESIDENT EMMANUEL MACRON
429,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-welcomes-new-forest-climate-change-and-biodiversity-project-with-european-union,2023-03-06,"PM Marape welcomes new forest, climate change and biodiversity project with European Union"
430,https://www.pngbusinessnews.com/articles/2023/3/government-ready-to-enhance-partnership-with-nbpol,2023-03-06,Government Ready to Enhance Partnership with NBPOL
431,https://www.pngbusinessnews.com/articles/2023/3/revised-values-reflect-commitment-to-improving-service-to-members,2023-03-02,Revised Values Reflect Commitment to Improving Service to Members
432,https://www.pngbusinessnews.com/articles/2023/3/ramu-nickel-project-women-landowners-sign-loan-agreement,2023-03-02,Ramu Nickel project women landowners sign loan agreement
433,https://www.pngbusinessnews.com/articles/2023/3/world-bank-predicts-pacific-economies-will-return-to-growth-in-2023,2023-03-02,World Bank Predicts Pacific Economies Will Return to Growth in 2023
434,https://www.pngbusinessnews.com/articles/2023/3/png-ports-ceo-100-cruise-ships-coming-to-papua-new-guinea-a-great-opportunity-for-tourism,2023-03-02,"PNG Ports CEO: 100 Cruise Ships Coming to Papua New Guinea, a Great Opportunity for Tourism"
435,https://www.pngbusinessnews.com/articles/2023/3/png-s-banking-sector-needs-more-competition-says-kina-bank-ceo,2023-03-02,"PNG's Banking Sector Needs More Competition, Says Kina Bank CEO"
436,https://www.pngbusinessnews.com/articles/2023/3/pm-marape-meets-with-officials-of-totalenergies-in-gabon,2023-03-02,PM MARAPE MEETS WITH OFFICIALS OF TOTALENERGIES IN GABON
437,https://www.pngbusinessnews.com/articles/2023/3/indonesian-ambassador-visit-ok-tedi,2023-03-01,Indonesian Ambassador visit Ok Tedi
438,https://www.pngbusinessnews.com/articles/2023/3/sir-kostas-constantinou-retires-as-chairman-of-bsp-financial-group,2023-03-01,Sir Kostas Constantinou Retires as Chairman of BSP Financial Group
439,https://www.pngbusinessnews.com/articles/2023/3/png-forest-authority-and-australian-department-of-agriculture-partner-to-transform-forestry-sector,2023-03-01,PNG Forest Authority and Australian Department of Agriculture partner to transform forestry sector
440,https://www.pngbusinessnews.com/articles/2023/3/bsp-delivers-a-record-k1-136b-underlying-profit-for-fy2022,2023-03-01,BSP delivers a record K1.136b underlying profit for FY2022
441,https://www.pngbusinessnews.com/articles/2023/3/steamships-records-positive-results-in-2022,2023-03-01,Steamships records positive results in 2022 
442,https://www.pngbusinessnews.com/articles/2023/3/kina-securities-increases-profits-by-10-3-in-fy22-driven-by-revenue-diversification-and-digital-channels,2023-03-01,"Kina Securities increases profits by 10.3% in FY22, driven by revenue diversification and digital channels"
443,https://www.pngbusinessnews.com/articles/2023/3/jelta-wong-highlights-importance-of-cultural-preservation-in-png-s-growing-tourism-industry,2023-03-01,Jelta Wong Highlights Importance of Cultural Preservation in PNG's Growing Tourism Industry
444,https://www.pngbusinessnews.com/articles/2023/2/eu-political-delegates-meet-with-png-counterparts,2023-02-28,EU POLITICAL DELEGATES MEET WITH PNG COUNTERPARTS
445,https://www.pngbusinessnews.com/articles/2023/2/png-economy-faces-another-fuel-supply-threat,2023-02-28,PNG ECONOMY FACES ANOTHER FUEL SUPPLY THREAT
446,https://www.pngbusinessnews.com/articles/2023/2/international-trade-minister-richard-maru-urges-swift-resolution-to-fuel-shortage,2023-02-27,International Trade Minister Richard Maru Urges Swift Resolution to Fuel Shortage
447,https://www.pngbusinessnews.com/articles/2023/2/jdi-experts-wraps-up-visits-to-identified-potential-sez-locations,2023-02-27,JDI Experts Wraps up Visits to Identified Potential SEZ Locations
448,https://www.pngbusinessnews.com/articles/2023/2/kphl-to-be-the-energy-solution-provider-for-sezs-in-png,2023-02-27,KPHL to be the Energy Solution Provider for SEZs in PNG
449,https://www.pngbusinessnews.com/articles/2023/2/morobe-governor-frustrated-by-slow-progress-in-wafi-golpu-negotiations,2023-02-27,Morobe Governor Frustrated by Slow Progress in Wafi-Golpu Negotiations
450,https://www.pngbusinessnews.com/articles/2023/2/pm-marape-says-fiji-and-papua-new-guinea-must-work-together-for-greater-good-of-pacific,2023-02-27,PM Marape says Fiji and Papua New Guinea must work together for greater good of Pacific
451,https://www.pngbusinessnews.com/articles/2023/2/k92-mining-announces-latest-high-grade-gold-copper-drill-results-at-kora-kora-south-and-judd-judd-south-multiple-dilatant-zones-intersected,2023-02-22,K92 Mining Announces Latest High-Grade Gold & Copper Drill Results at Kora-Kora South and Judd-Judd South; Multiple Dilatant Zones Intersected
452,https://www.pngbusinessnews.com/articles/2023/2/pm-marape-says-major-projects-like-papua-lng-and-wafi-golpu-progressing-well,2023-02-22,PM Marape says major projects like Papua LNG and Wafi-Golpu progressing well
453,https://www.pngbusinessnews.com/articles/2023/2/petroleum-companies-working-with-government-to-find-solution-to-fuel-crisis,2023-02-22,Petroleum companies working with Government to find solution to fuel crisis
454,https://www.pngbusinessnews.com/articles/2023/2/pm-marape-welcomes-successful-outcomes-of-australia-png-ministerial-forum,2023-02-22,PM Marape welcomes successful outcomes of Australia-PNG Ministerial Forum
455,https://www.pngbusinessnews.com/articles/2023/2/png-australia-bilateral-relations-must-advance-to-another-level-minister-maru,2023-02-22,PNG-Australia Bilateral Relations Must Advance to Another Level: Minister Maru
456,https://www.pngbusinessnews.com/articles/2023/2/rifl-posts-strong-revenue-despite-challenging-market,2023-02-07,RIFL Posts Strong Revenue Despite Challenging Market
457,https://www.pngbusinessnews.com/articles/2023/2/port-moresby-supply-base-and-port-for-resource-project-staging,2023-02-07,Port Moresby Supply Base and Port for Resource Project Staging
458,https://www.pngbusinessnews.com/articles/2023/2/ipa-supports-bee-farming-business-in-simbu-province,2023-02-07,IPA SUPPORTS BEE FARMING BUSINESS IN SIMBU PROVINCE
459,https://www.pngbusinessnews.com/articles/2023/2/ipa-signs-mou-with-eastern-highlands-provincial-administration,2023-02-07,IPA SIGNS MOU WITH EASTERN HIGHLANDS PROVINCIAL ADMINISTRATION
460,https://www.pngbusinessnews.com/articles/2023/2/png-tourism-promotions-authority-tpa-and-bougainville-tpa-signs-mou,2023-02-05,PNG Tourism Promotions Authority (TPA) and Bougainville TPA signs MOU
461,https://www.pngbusinessnews.com/articles/2023/2/pngeiti-position-on-porgera-mine-legacy-tax-issues,2023-02-05,PNGEITI POSITION ON PORGERA MINE LEGACY TAX ISSUES
462,https://www.pngbusinessnews.com/articles/2023/2/weir-minerals-releases-the-6th-edition-of-the-warman-slurry-pumping-handbook-the-definitive-resource-for-slurry-pumps,2023-02-02,"Weir Minerals releases the 6th edition of the Warman® Slurry Pumping Handbook, the definitive resource for slurry pumps "
463,https://www.pngbusinessnews.com/articles/2023/2/png-lng-project-generates-k16-5-billion-for-the-state-setting-the-stage-for-future-growth,2023-02-01,PNG LNG Project Generates K16.5 Billion for the State: Setting the Stage for Future Growth
464,https://www.pngbusinessnews.com/articles/2023/2/25-trainees-graduate-from-otml-training-programs,2023-02-01,25 trainees graduate from OTML training programs
465,https://www.pngbusinessnews.com/articles/2023/1/dr-mellam-leaves-chamber-after-5-years,2023-01-30,Dr Mellam leaves Chamber after 5 years
466,https://www.pngbusinessnews.com/articles/2023/1/papua-new-guinea-to-host-world-indigenous-business-forum-2023,2023-01-30,PAPUA NEW GUINEA TO HOST WORLD INDIGENOUS BUSINESS FORUM 2023
467,https://www.pngbusinessnews.com/articles/2023/1/pm-marape-welcomes-new-national-trade-law,2023-01-30,PM MARAPE WELCOMES NEW NATIONAL TRADE LAW
468,https://www.pngbusinessnews.com/articles/2023/1/feasibility-study-on-bilateral-trade-between-png-and-australia-set-to-commence,2023-01-30,Feasibility Study on Bilateral Trade between PNG and Australia Set to Commence
469,https://www.pngbusinessnews.com/articles/2023/1/filipino-rice-investors-choose-gabadi-for-rice-nucleus-estate-model-farm,2023-01-30,Filipino Rice Investors Choose Gabadi for Rice Nucleus Estate Model Farm
470,https://www.pngbusinessnews.com/articles/2023/1/minister-maru-invites-indonesia-to-host-first-png-indonesia-trade-meeting,2023-01-30,Minister Maru Invites Indonesia to Host First PNG-Indonesia Trade Meeting
471,https://www.pngbusinessnews.com/articles/2023/1/maru-prioritising-sezs-vital-for-economic-growth,2023-01-30,MARU: PRIORITISING SEZs VITAL FOR ECONOMIC GROWTH
472,https://www.pngbusinessnews.com/articles/2023/1/country-s-leading-cocoa-producing-district-to-limit-foreign-middlemen-in-the-buying-process,2023-01-30,Country’s Leading Cocoa Producing District to limit foreign middlemen in the buying process
473,https://www.pngbusinessnews.com/articles/2023/1/kphl-hosts-golf-tourney-to-support-country-s-cancer-center,2023-01-30,KPHL HOSTS GOLF TOURNEY TO SUPPORT COUNTRY’S CANCER CENTER
474,https://www.pngbusinessnews.com/articles/2023/1/bulolo-mp-questions-laws-on-alluvial-mining,2023-01-30,BULOLO MP QUESTIONS LAWS ON ALLUVIAL MINING 
475,https://www.pngbusinessnews.com/articles/2023/1/imposed-ban-on-poultry-creates-confusion-with-exporters,2023-01-30,IMPOSED BAN ON POULTRY CREATES CONFUSION WITH EXPORTERS
476,https://www.pngbusinessnews.com/articles/2023/1/k92-mining-reports-strong-2023-operational-guidance-and-expansion-of-exploration-activities,2023-01-23,K92 Mining Reports Strong 2023 Operational Guidance and Expansion of Exploration Activities
477,https://www.pngbusinessnews.com/articles/2023/1/barrick-gold-ceo-urges-png-parties-to-complete-porgera-mine-reopening-negotiations-by-q1-2023,2023-01-20,Barrick Gold CEO Urges PNG Parties to Complete Porgera Mine Reopening Negotiations by Q1 2023
478,https://www.pngbusinessnews.com/articles/2023/1/minister-for-agriculture-implements-price-incentive-for-copra,2023-01-19,Minister for Agriculture implements price incentive for copra
479,https://www.pngbusinessnews.com/articles/2023/1/connect-png-program-likely-to-be-delivered-by-2040,2023-01-19,CONNECT PNG PROGRAM LIKELY TO BE DELIVERED BY 2040
480,https://www.pngbusinessnews.com/articles/2022/12/pm-marape-welcomes-plans-by-bank-of-china-to-set-up-office-in-png,2022-12-30,PM Marape welcomes plans by Bank of China to set up office in PNG
481,https://www.pngbusinessnews.com/articles/2022/12/adb-png-sign-66-million-to-boost-technical-and-vocational-education-and-skills-training,2022-12-22,"ADB, PNG Sign $66 Million to Boost Technical and Vocational Education and Skills Training"
482,https://www.pngbusinessnews.com/articles/2022/12/upbeat-growth-forecast-for-pacific-strengthened-social-protection-to-help-mitigate-future-shocks-adb,2022-12-22,Upbeat Growth Forecast for Pacific; Strengthened Social Protection to Help Mitigate Future Shocks — ADB
483,https://www.pngbusinessnews.com/articles/2022/12/adb-approves-163-million-in-loans-to-help-improve-aviation-safety-in-png,2022-12-22,ADB Approves $163 Million in Loans to Help Improve Aviation Safety in PNG
484,https://www.pngbusinessnews.com/articles/2022/12/png-logistics-co-invests-to-better-service-south-pacific,2022-12-22,PNG Logistics Co Invests to Better Service South Pacific
485,https://www.pngbusinessnews.com/articles/2022/12/australia-no-longer-dominant-source-of-new-investment,2022-12-19,Australia no longer dominant source of new investment
486,https://www.pngbusinessnews.com/articles/2022/12/chamber-considering-name-change-to-png-chamber-of-resources-and-energy,2022-12-19,Chamber considering name change to PNG Chamber of Resources and Energy
487,https://www.pngbusinessnews.com/articles/2022/12/ok-tedi-declares-pgk300-million-dividend-payment-for-2022-and-extends-mine-life-by-a-further-year,2022-12-19,Ok Tedi Declares PGK300 Million Dividend Payment for 2022 And Extends Mine Life by a Further Year
488,https://www.pngbusinessnews.com/articles/2022/12/govt-to-globally-advertise-ceo-position-for-special-economic-zones-authority,2022-12-15,Govt to globally advertise CEO position for Special Economic Zones Authority
489,https://www.pngbusinessnews.com/articles/2022/12/japanese-experts-visit-sepik-plains-special-economic-zone,2022-12-15,Japanese experts Visit Sepik Plains Special Economic Zone
490,https://www.pngbusinessnews.com/articles/2022/12/png-needs-two-more-dairy-farms-maru,2022-12-15,PNG NEEDS TWO MORE DAIRY FARMS: MARU
491,https://www.pngbusinessnews.com/articles/2022/12/nea-to-establish-new-office-complex,2022-12-15,NEA TO ESTABLISH NEW OFFICE COMPLEX
492,https://www.pngbusinessnews.com/articles/2022/12/pm-launches-govts-coffee-policy,2022-12-15,PM LAUNCHES GOVTS COFFEE POLICY 
493,https://www.pngbusinessnews.com/articles/2022/12/60-000-oil-palm-seedling-nursery-to-be-built-in-markham-for-small-holders,2022-12-15,"60,000 Oil Palm Seedling Nursery to be Built in Markham for Small holders"
494,https://www.pngbusinessnews.com/articles/2022/12/2023-budget-not-sustainable-lelang,2022-12-15,2023 Budget not Sustainable: Lelang
495,https://www.pngbusinessnews.com/articles/2022/12/png-prepared-for-oil-spill-disaster,2022-12-13,PNG Prepared for Oil Spill Disaster
496,https://www.pngbusinessnews.com/articles/2022/12/mayur-and-santos-extend-the-exclusivity-period-to-investigate-the-development-of-nature-based-carbon-offset-projects-in-png,2022-12-13,Mayur and Santos extend the exclusivity period to investigate the development of nature-based carbon offset projects in PNG 
497,https://www.pngbusinessnews.com/articles/2022/12/chamber-commends-minister-maru-and-ms-bishop,2022-12-13,Chamber Commends Minister Maru and Ms Bishop
498,https://www.pngbusinessnews.com/articles/2022/12/launch-of-tourism-sector-development-plan-2022-2026,2022-12-13,Launch of Tourism Sector Development Plan 2022-2026
499,https://www.pngbusinessnews.com/articles/2022/12/ncc-abg-ink-tourism-agreement,2022-12-08,"NCC, ABG Ink Tourism Agreement"
500,https://www.pngbusinessnews.com/articles/2022/12/santos-looks-at-decarbonisation,2022-12-08,Santos Looks At Decarbonisation
501,https://www.pngbusinessnews.com/articles/2022/12/copper-essential-for-clean-energy-solutions,2022-12-08,Copper Essential For Clean Energy Solutions
502,https://www.pngbusinessnews.com/articles/2022/12/govt-s-connect-png-program-rejected-by-central-province,2022-12-08,Govt's Connect PNG program rejected by Central Province
503,https://www.pngbusinessnews.com/articles/2022/12/proposed-budget-increase-for-pngfa,2022-12-08,PROPOSED BUDGET INCREASE FOR PNGFA
504,https://www.pngbusinessnews.com/articles/2023/1/eastern-highlands-launches-its-own-sme-policy,2023-01-19,Eastern Highlands launches its own SME Policy
505,https://www.pngbusinessnews.com/articles/2023/1/confidence-improves-despite-high-inflation,2023-01-19,Confidence improves despite high inflation
506,https://www.pngbusinessnews.com/articles/2023/1/accelerate-foreign-direct-investments-fdis-in-2023-to-sustain-png-s-economic-recovery,2023-01-19,Accelerate Foreign Direct Investments (FDIs) in 2023 to sustain PNG’s economic recovery
507,https://www.pngbusinessnews.com/articles/2023/1/santos-achieves-record-annual-production-and-sales-revenue-in-2022,2023-01-19,Santos Achieves Record Annual Production and Sales Revenue in 2022
508,https://www.pngbusinessnews.com/articles/2023/1/pm-marape-says-australia-is-for-the-first-time-addressing-outstanding-issues-with-png,2023-01-19,PM Marape says Australia is for the first time addressing outstanding issues with PNG
509,https://www.pngbusinessnews.com/articles/2023/1/minister-maru-welcomes-australian-government-s-commitment-to-work-with-png-on-sezs,2023-01-17,Minister Maru Welcomes Australian Government’s Commitment to Work with PNG on SEZs
510,https://www.pngbusinessnews.com/articles/2023/1/mining-act-of-1992-to-undergo-adjustments-to-address-alluvial-mining-and-exploration-activities,2023-01-16,Mining Act of 1992 to Undergo Adjustments to Address Alluvial Mining and Exploration Activities
511,https://www.pngbusinessnews.com/articles/2023/1/australia-and-papua-new-guinea-look-to-boost-two-way-trade,2023-01-16,Australia and Papua New Guinea Look to Boost Two-Way Trade
512,https://www.pngbusinessnews.com/articles/2023/1/barrick-niugini-limited-clarifies-its-stance-on-porgera-s-current-progress,2023-01-13,Barrick Niugini Limited Clarifies its stance on Porgera's current progress
513,https://www.pngbusinessnews.com/articles/2023/1/women-groups-in-porgera-call-for-immediate-restoration-of-government-services-in-district-mine-closure-is-not-making-peoples-lives-better,2023-01-12,Women Groups in Porgera call for immediate restoration of Government services in district: ‘Mine closure is not making peoples lives better'
514,https://www.pngbusinessnews.com/articles/2023/1/more-focus-needed-for-smes,2023-01-12,More Focus Needed for SMEs
515,https://www.pngbusinessnews.com/articles/2023/1/superannuation-and-life-insurance-legislations-review-completed,2023-01-12,Superannuation and Life Insurance legislations review completed
516,https://www.pngbusinessnews.com/articles/2023/1/pm-marape-welcomes-new-investment-promotion-law,2023-01-12,PM Marape welcomes new investment promotion law
517,https://www.pngbusinessnews.com/articles/2023/1/papua-new-guinea-s-foreign-reserves-at-record-high-prime-minister-addresses-fx-issues-with-puma-energy,2023-01-11,"Papua New Guinea's Foreign Reserves at Record High, Prime Minister Addresses FX Issues with Puma Energy"
518,https://www.pngbusinessnews.com/articles/2023/1/k92-mining-announces-record-annual-production-achieves-guidance-record-ore-mined-ore-processed-and-development,2023-01-11,"K92 Mining Announces Record Annual Production, Achieves Guidance, Record Ore Mined, Ore Processed and Development"
519,https://www.pngbusinessnews.com/articles/2023/1/dal-to-launch-2023-2027-corporate-plan-to-modernize-agriculture-sector-and-increase-accountability,2023-01-11,DAL to Launch 2023-2027 Corporate Plan to Modernize Agriculture Sector and Increase Accountability
520,https://www.pngbusinessnews.com/articles/2023/1/pm-marape-meets-with-puma-energy-in-singapore-encourages-downstream-processing-of-oil-and-gas,2023-01-09,"PM Marape meets with Puma Energy in Singapore, encourages downstream processing of oil and gas"
521,https://www.pngbusinessnews.com/articles/2023/1/australian-roads-program-provides-opportunities-in-arob,2023-01-02,Australian Roads Program Provides opportunities in AROB
522,https://www.pngbusinessnews.com/articles/2023/1/hiri-koiari-district-launches-5-year-development-plan,2023-01-02,HIRI KOIARI DISTRICT LAUNCHES 5 YEAR DEVELOPMENT PLAN
523,https://www.pngbusinessnews.com/articles/2023/1/irc-rakes-in-k15-billion-in-2022-pm,2023-01-02,IRC RAKES IN K15 BILLION IN 2022: PM 
524,https://www.pngbusinessnews.com/articles/2023/1/png-has-k12-billion-in-foreign-reserves-pm,2023-01-02,PNG HAS K12 BILLION IN FOREIGN RESERVES: PM
525,https://www.pngbusinessnews.com/articles/2023/1/delay-in-reopening-of-porgera-mine-not-intentional-pm-marape,2023-01-02,DELAY IN REOPENING OF PORGERA MINE NOT INTENTIONAL: PM MARAPE 
526,https://www.pngbusinessnews.com/articles/2022/12/major-reforms-of-the-capital-market-underway,2022-12-30,Major Reforms of the Capital Market Underway
527,https://www.pngbusinessnews.com/articles/2022/12/pm-marape-welcomes-teachers-savings-and-loans-society-as-a-commercial-bank,2022-12-30,PM Marape welcomes Teachers Savings and Loans Society as a commercial bank
528,https://www.pngbusinessnews.com/articles/2022/12/2023-budget-leans-towards-addressing-law-and-order,2022-12-05,2023 Budget leans towards addressing law and order
529,https://www.pngbusinessnews.com/articles/2022/12/increase-in-tax-for-banking-sector-in-2023,2022-12-05,Increase in tax for banking sector in 2023
530,https://www.pngbusinessnews.com/articles/2022/12/forestry-act-reviewed,2022-12-05,Forestry Act Reviewed
531,https://www.pngbusinessnews.com/articles/2022/12/otml-board-accepts-resignation-of-md-ceo,2022-12-02,OTML Board accepts resignation of MD & CEO
532,https://www.pngbusinessnews.com/articles/2022/12/marape-government-provides-k590-million-cost-of-living-relief-in-2023-budget,2022-12-02,Marape Government provides K590 million cost of living relief in 2023 Budget
