,url,date,title
189,https://vbr.vu/news/petroleum-price-hike/,2022-04-20 23:47:00,Petroleum Price Hike
190,https://vbr.vu/news/staying-safe-online-during-lockdown/,2022-04-18 22:58:00,Staying safe online during lockdown
191,https://vbr.vu/news/jica-hands-24-ton-excavator-for-bouffa-landfill/,2022-04-16 22:24:00,JICA hands 24-ton excavator for Bouffa Landfill
192,https://vbr.vu/news/tiv-supports-kindness-in-ongoing-covid-19-crisis/,2022-04-16 21:46:00,TIV supports kindness in ongoing COVID-19 Crisis
193,https://vbr.vu/news/local-bakers-finding-alternative-ways-to-make-money/,2021-11-17 03:15:00,Local bakers finding alternative ways to make money
194,https://vbr.vu/news/9-benefit-from-joint-auf-vcci-small-business-management-training/,2021-11-17 03:12:00,"9 benefit from joint AUF, VCCI Small Business Management Training"
195,https://vbr.vu/news/flour-shortage/,2021-11-16 21:58:00,FLOUR SHORTAGE
196,https://vbr.vu/news/vanuatu-beverage-donates-to-vch/,2021-11-16 03:19:00,Vanuatu Beverage Donates to VCH
197,https://vbr.vu/news/vanua-soap-prioritizing-hygiene/,2021-11-13 04:10:00,Vanua Soap prioritizing Hygiene
198,https://vbr.vu/news/vanuatu-footwear-donates-shoes-to-ifira-bilingual-school/,2021-11-13 04:07:00,Vanuatu Footwear Donates Shoes to Ifira Bilingual School
199,https://vbr.vu/news/chicko-dismantles-chicken-cages/,2021-11-13 01:15:00,Chicko dismantles chicken cages
200,https://vbr.vu/news/icls-new-satellite-service-launch-delayed/,2021-11-10 22:12:00,ICL’s new satellite service launch delayed
201,https://vbr.vu/news/mipu-and-vnpf-establish-mou-on-building-project/,2021-11-10 22:11:00,MIPU and VNPF establish MOU on building project
202,https://vbr.vu/news/businesses-question-small-business-grant/,2021-11-10 22:06:00,Businesses question Small Business Grant
203,https://vbr.vu/news/vodafone-mobile-coverage-down-in-west-coast-santo/,2021-12-10 03:13:00,Vodafone mobile coverage down in west coast Santo
204,https://vbr.vu/news/air-vanuatu-opens-new-headquarters/,2021-12-07 23:02:00,Air Vanuatu Opens New Headquarters
205,https://vbr.vu/news/subdivision-sales-keeping-ck-afloat/,2021-12-07 23:00:00,Subdivision sales keeping CK afloat
206,https://vbr.vu/news/fostering-international-aviation-collaboration-in-the-pacific/,2021-12-04 22:48:00,Fostering International Aviation collaboration in the Pacific
207,https://vbr.vu/news/western-star-contracted-to-transport-fuel/,2021-12-04 22:44:00,Western Star contracted to transport fuel
208,https://vbr.vu/news/nbv-makes-breakthrough-in-south-santo/,2021-12-04 22:40:00,NBV makes breakthrough in South Santo
209,https://vbr.vu/news/govt-russet-ink-malekula-airport-upgrade-deal/,2021-12-02 00:08:00,"GOV’T, RUSSET INK MALEKULA AIRPORT UPGRADE DEAL"
210,https://vbr.vu/news/rbv-celebrates-40-years-first-ever-finance-minister-named-currency-vatu/,2021-12-02 00:06:00,"RBV celebrates 40 years, first ever Finance Minister named Currency “Vatu”"
211,https://vbr.vu/news/vnpf-to-establish-office-in-penama/,2021-11-30 23:35:00,VNPF to establish office in PENAMA
212,https://vbr.vu/news/vasanoc-extraordinary-agm-was-a-success/,2021-11-30 21:53:00,VASANOC Extraordinary AGM was a success
213,https://vbr.vu/news/nbv-isimobile-app-offers-school-fee-payment-avenue/,2022-01-07 03:02:00,NBV IsiMobile App offers school fee payment avenue
214,https://vbr.vu/news/vrdb-small-business-loans-to-commence-this-month/,2022-01-07 03:00:00,VRDB small business loans to commence this month
215,https://vbr.vu/news/local-entrepreneur-opens-takeaway-at-blandinere/,2022-01-04 22:25:00,Local entrepreneur opens Takeaway at Blandinere
216,https://vbr.vu/news/vfsc-wants-financial-dealers-to-move-onshore/,2021-12-31 04:00:00,VFSC wants financial dealers to move onshore
217,https://vbr.vu/news/49-of-businesses-receives-sbg-package/,2021-12-29 04:50:00,49% of businesses receives SBG package
218,https://vbr.vu/news/solar-to-light-up-tanna-airfield/,2021-12-21 02:56:00,Solar to light up Tanna airfield
219,https://vbr.vu/news/ifira-trustees-pays-over-vt14m-dividend-to-govt/,2021-12-21 01:31:00,Ifira Trustees pays over VT14M Dividend to Gov’t
220,https://vbr.vu/news/peace-corps-vanuatu-backs-national-outbreak-alert-system-campaign/,2021-12-21 01:26:00,Peace Corps Vanuatu backs national outbreak alert system campaign
221,https://vbr.vu/news/carpenter-motors-launches-new-tractors/,2021-12-11 02:31:00,Carpenter Motors launches new tractors
222,https://vbr.vu/news/300-coconut-bags-says-thankyou-bred-bank/,2021-12-11 01:30:00,300 Coconut Bags says ‘thankyou Bred Bank’
223,https://vbr.vu/news/chinese-club-donates-over-vt1m-in-supplies-for-quarantine-facilities/,2022-03-05 22:06:00,Chinese Club donates over VT1M in supplies for quarantine facilities
224,https://vbr.vu/news/vnpf-gms-case-still-under-investigation/,2022-03-04 23:03:00,VNPF GM’s case still under investigation
225,https://vbr.vu/news/ajc-vanuatu-becomes-a-full-member-of-dfk-international/,2022-03-04 23:01:00,AJC Vanuatu becomes a full member of DFK International
226,https://vbr.vu/news/border-reopening-this-month-unlikely-pro/,2022-03-04 20:00:00,Border reopening this month unlikely: PRO
227,https://vbr.vu/news/kava-quality-begins-at-the-farm/,2022-03-02 23:21:00,Kava Quality Begins at the Farm
228,https://vbr.vu/news/vanuatu-celebrates-national-day-at-world-expo/,2022-03-02 23:09:00,Vanuatu celebrates National Day at World Expo
229,https://vbr.vu/news/social-media-for-e-business-professional-development-scholarship-opens-to-vanuatu/,2022-03-02 23:04:00,Social Media for E-Business professional development scholarship opens to Vanuatu
230,https://vbr.vu/news/church-members-benefit-from-financial-literacy-training/,2022-02-27 23:34:00,Church members benefit from Financial Literacy Training
231,https://vbr.vu/news/paso-and-prif-commit-to-regional-aviation-development-partnership/,2022-02-27 23:28:00,PASO and PRIF Commit To Regional Aviation Development Partnership
232,https://vbr.vu/news/2022-vanuatu-national-agriculture-census-and-business-establishment-census-launched/,2022-02-27 23:21:00,2022 Vanuatu National Agriculture Census and Business Establishment Census Launched
233,https://vbr.vu/news/adb-raises-2019-2030-climate-finance-ambition-to-100-billion/,2021-10-14 02:49:00,ADB raises 2019–2030 climate finance ambition to $100 Billion
234,https://vbr.vu/news/oxfam-vanuatu-part-of-disaster-risk-reduction-celebration/,2021-10-14 02:48:00,Oxfam Vanuatu part of Disaster Risk Reduction celebration
235,https://vbr.vu/news/vnpf-spent-vt210m-on-student-accommodation/,2021-10-14 02:42:00,VNPF spent VT210M on student accommodation
236,https://vbr.vu/news/navara-savings-credit-cooperative-secures-vt6m-funding-from-spc/,2021-10-09 04:40:00,Navara Savings & Credit Cooperative secures VT6M funding from SPC
237,https://vbr.vu/news/konekt-pacific-seasonal-workers-benefit-from-efficient-cost-effective-mobile-and-money-transfers-into-vanuatu/,2021-10-09 03:11:00,Konekt Pacific Seasonal Workers benefit from efficient cost effective Mobile and Money transfers into Vanuatu
238,https://vbr.vu/news/digicel-vanuatus-tuff-tumas-100-4g-network-launched/,2021-10-08 23:17:00,Digicel Vanuatu’s Tuff Tumas 100% 4G Network Launched
239,https://vbr.vu/news/unelco-brings-power-to-malafau/,2021-10-05 00:22:00,UNELCO brings power to Malafau
240,https://vbr.vu/news/promedical-acknowledge-wilcos-sponsorship/,2021-09-28 03:06:00,ProMedical acknowledge Wilco’s sponsorship
241,https://vbr.vu/news/vnpf-to-operate-student-support-scheme-independently/,2021-09-26 00:10:00,VNPF to operate student support scheme independently
242,https://vbr.vu/news/unity-airlines-mercy-flight-helps-save-lives/,2021-09-25 23:55:00,Unity Airlines mercy flight helps save lives
243,https://vbr.vu/news/import-duties-bill-change-advances-fight-against-ncds/,2021-11-26 23:58:00,IMPORT DUTIES BILL CHANGE ADVANCES FIGHT AGAINST NCDS
244,https://vbr.vu/news/conference-focuses-on-pacific-geospatial-science-and-remote-sensing/,2021-11-23 00:19:00,Conference focuses on Pacific geospatial science and remote sensing
245,https://vbr.vu/news/pacific-forum-on-business-and-human-rights/,2021-11-23 00:15:00,Pacific Forum on Business and Human Rights
246,https://vbr.vu/news/adb-provides-immunization-vehicles/,2021-11-23 00:13:00,ADB provides immunization vehicles
247,https://vbr.vu/news/inflated-cement-prices-triggered-by-freight-charges/,2021-11-23 00:10:00,Inflated cement prices triggered by freight charges
248,https://vbr.vu/news/air-vanuatu-finalising-purchase-of-2-new-twin-otter-aircraft/,2021-11-21 23:48:00,Air Vanuatu finalising purchase of 2 new Twin Otter aircraft
249,https://vbr.vu/news/china-donates-40-computers-to-vila-central-school/,2021-11-20 23:49:00,China donates 40 computers to Vila Central School
250,https://vbr.vu/news/digicel-launches-lets-reconnect-this-christmas-campaign/,2021-11-18 03:25:00,Digicel launches ‘Let’s Reconnect this Christmas’ campaign
251,https://vbr.vu/news/wilco-rakes-in-vt135m-revenue-in-1-day-cement-sale/,2021-11-17 03:18:00,Wilco rakes in VT135M revenue in 1-day cement sale
252,https://vbr.vu/news/vt1-2-billion-air-vanuatu-revenue/,2021-11-17 03:16:00,VT1.2 BILLION AIR VANUATU REVENUE
253,https://vbr.vu/news/kacific-deploys-st-engineering-idirects-mx-dma-mrc-return-technology-to-increase-digital-inclusion-across-asia-pacific/,2021-11-06 22:17:00,Kacific deploys ST Engineering iDirect’s Mx-DMA® MRC return technology to increase digital inclusion across Asia Pacific
254,https://vbr.vu/news/nonprofit-friends-of-vanuatu-launches-in-the-united-states/,2021-11-06 22:14:00,Nonprofit “Friends of Vanuatu” Launches in the United States
255,https://vbr.vu/news/reefers-bar-grill-to-host-inaugural-oktoberfest-vanuatu-event/,2021-11-06 22:11:00,Reefers Bar & Grill to host inaugural “Oktoberfest Vanuatu” event
256,https://vbr.vu/news/vit-students-benefitting-from-business-program/,2021-11-05 22:20:00,VIT students benefitting from business program
257,https://vbr.vu/news/vnpf-gm-acquitted-on-count-of-improper-influence/,2021-11-03 03:30:00,VNPF GM acquitted on count of Improper Influence
258,https://vbr.vu/news/new-ceo-for-vanuatu-seafarers-union/,2021-10-30 03:32:00,New CEO for Vanuatu Seafarers Union
259,https://vbr.vu/news/trademark-certificate-for-mamas-laef-vanuatu/,2021-10-30 03:27:00,Trademark certificate for Mama’s Laef Vanuatu
260,https://vbr.vu/news/barrett-partners-join-worldwide-accounting-network/,2021-10-30 03:24:00,Barrett & Partners Join Worldwide Accounting Network
261,https://vbr.vu/news/jungle-cafe-coffee-hotspot-up-for-sale/,2021-10-25 22:55:00,Jungle Café – Coffee Hotspot up for sale
262,https://vbr.vu/news/australias-biggest-telecommunications-company-to-acquire-digicel-pacific/,2021-10-25 22:52:00,Australia’s biggest telecommunications company to acquire Digicel Pacific
263,https://vbr.vu/news/govt-tender-for-tractors-awarded-to-highest-bidder/,2021-10-23 23:18:00,Gov’t tender for tractors awarded to highest bidder
264,https://vbr.vu/news/vit-hosts-first-open-day/,2021-10-22 03:18:00,VIT hosts first Open Day
265,https://vbr.vu/news/aptc-clarifies-vit-aptc-covid-bursaries/,2021-10-21 23:24:00,APTC clarifies VIT-APTC COVID bursaries
266,https://vbr.vu/news/helicopters-shipped-to-new-zealand-for-maintenance/,2021-10-20 23:20:00,Helicopters shipped to New Zealand for maintenance
267,https://vbr.vu/news/iririki-responds-to-concerns-over-meals-for-quarantined-repatriates/,2021-10-20 23:06:00,Iririki responds to concerns over meals for quarantined repatriates
268,https://vbr.vu/news/vanuatu-agricultural-supplies-to-supply-water-tanks-for-schools/,2021-10-18 23:44:00,Vanuatu Agricultural Supplies to supply water tanks for schools
269,https://vbr.vu/news/local-pharmacist-behind-the-most-affordable-pharmacy-in-town/,2021-10-16 23:52:00,Local Pharmacist behind the most affordable pharmacy in town
270,https://vbr.vu/news/ngos-to-revive-vango/,2021-10-16 23:49:00,NGOs to revive VANGO
271,https://vbr.vu/news/former-vpl-staff-gets-4-year-jail-term-for-misappropriation/,2021-10-16 11:45:00,Former VPL staff gets 4-year jail term for misappropriation
272,https://vbr.vu/news/ura-consults-on-vui-limiteds-preliminary-electricity-tariff/,2021-10-14 23:07:00,URA consults on VUI Limited’s preliminary electricity tariff
273,https://vbr.vu/news/vt992m-south-tanna-road-phase-iii/,2021-09-25 23:52:00,VT992M South Tanna Road Phase III
274,https://vbr.vu/news/titan-fx-celebrates-expansion-in-vanuatu/,2021-09-25 23:49:00,Titan FX celebrates expansion in Vanuatu
275,https://vbr.vu/news/business-training-for-northern-ward-women/,2021-09-25 23:46:00,Business training for Northern Ward Women
276,https://vbr.vu/news/govt-and-private-sector-co-host-sub-regional-climate-change-workshop/,2021-09-25 23:45:00,Gov’t and private sector co-host sub-regional climate change workshop
277,https://vbr.vu/news/ccecc-supports-academic-programs/,2021-09-25 23:40:00,CCECC supports academic programs
278,https://vbr.vu/news/new-report-shows-pacific-surpasses-global-averages-for-womens-representation-in-business-leadership/,2021-09-25 23:37:00,New Report shows Pacific Surpasses Global Averages for Women’s Representation in Business Leadership
279,https://vbr.vu/news/vanuatu-to-become-more-popular-among-mainland-chinese-hong-kong-investors-once-it-allows-property-investment-for-residency-passport/,2021-09-25 22:57:00,"Vanuatu to become more popular among mainland Chinese, Hong Kong investors once it allows property investment for residency, passport"
280,https://vbr.vu/news/video-highlights-enhanced-pacific-aviation-regional-collaboration/,2021-09-24 23:34:00,Video highlights enhanced Pacific aviation regional collaboration
281,https://vbr.vu/news/ombudsman-recommends-termination-of-education-vnpf-scheme/,2021-09-24 23:31:00,"Ombudsman Recommends Termination of Education, VNPF Scheme"
282,https://vbr.vu/news/tiv-renews-call-to-vote-for-leaders-with-integrity/,2021-09-23 23:28:00,TIV renews call to vote for leaders with integrity
283,https://vbr.vu/news/vnpf-to-turn-former-club-vanuatu-into-shopping-mall/,2021-07-24 22:48:00,VNPF to turn former Club Vanuatu into Shopping Mall
284,https://vbr.vu/news/south-sea-cargo-welcomes-new-addition-to-fleet/,2021-07-20 00:22:00,South Sea Cargo welcomes new addition to fleet
285,https://vbr.vu/news/embrace-e-commerce-faivre/,2021-07-17 14:08:00,Embrace e-commerce: Faivre
286,https://vbr.vu/news/gps-platform-to-enhance-safety-of-vessels-at-sea/,2021-07-17 14:02:00,GPS platform to enhance safety of vessels at sea
287,https://vbr.vu/news/rbv-launches-national-payment-system-pays-vt299m-dividend/,2021-07-17 05:22:00,"RBV launches National Payment System, pays VT299M dividend"
288,https://vbr.vu/news/bless-to-be-blessed-ordered-to-refund-clients/,2021-07-16 00:16:00,‘Bless to be Blessed’ ordered to refund clients
289,https://vbr.vu/news/jica-signs-new-tenancy-agreement-with-vnpf/,2021-07-16 00:14:00,JICA signs new tenancy agreement with VNPF
290,https://vbr.vu/news/shop-owner-fined-over-vt123000-for-slapping-boy/,2021-07-16 00:10:00,"Shop owner fined over Vt123,000 for slapping boy"
291,https://vbr.vu/news/aptc-hands-over-bursaries-to-vit/,2021-07-15 07:00:00,APTC hands over bursaries to VIT
292,https://vbr.vu/news/limited-fund-hindering-water-concession-expansion/,2021-07-14 23:14:00,Limited fund hindering water concession expansion
293,https://vbr.vu/news/over-700-sme-grant-applicants-disqualified/,2021-09-14 05:14:00,Over 700 SME Grant Applicants Disqualified
294,https://vbr.vu/news/avl-pays-tribute-to-9-11-victims-2-decades-on/,2021-09-13 23:40:00,AVL pays tribute to 9/11 victims – 2 decades on
295,https://vbr.vu/news/pm-loughman-encourages-value-addition/,2021-09-11 01:14:00,PM Loughman encourages value addition
296,https://vbr.vu/news/digicel-vanuatu-launches-international-money-transfers-with-rocket-remit/,2021-09-09 23:24:00,Digicel Vanuatu Launches International Money Transfers with Rocket Remit
297,https://vbr.vu/news/new-local-mobile-operator-for-vanuatu-and-tonga/,2021-09-08 00:01:00,New Local Mobile Operator for Vanuatu and Tonga
298,https://vbr.vu/news/first-cohort-of-market-haos-bisnis-nakamal/,2021-09-04 02:20:00,First cohort of Market Haos-Bisnis nakamal
299,https://vbr.vu/news/vanuatu-craft-haccp-certified-hazard-analysis-critical-control-points/,2021-09-04 02:17:00,Vanuatu Craft HACCP Certified Hazard Analysis Critical Control Points
300,https://vbr.vu/news/wantok-mobile-broadband-and-money-transfer-service-launched/,2021-09-04 02:10:00,"WanTok mobile, broadband and money transfer service launched"
301,https://vbr.vu/news/bsp-contribute-towards-freshwater-childrens-playground/,2021-09-03 02:26:00,BSP Contribute Towards Freshwater Children’s Playground
302,https://vbr.vu/news/infrastructure-minister-signs-moa-with-hello-vanuatu/,2021-09-03 02:24:00,Infrastructure Minister signs MOA with Hello Vanuatu
303,https://vbr.vu/news/triple-celebration-for-agence-universitaire-de-la-francophonie/,2021-09-23 23:24:00,Triple celebration for Agence Universitaire de la Francophonie
304,https://vbr.vu/news/port-vila-airport-gets-global-covid-safe-recognition/,2021-09-23 23:21:00,Port Vila Airport gets global COVID safe recognition
305,https://vbr.vu/news/businessman-says-vanuatu-ready-for-export/,2021-09-22 23:18:00,Businessman says Vanuatu ready for export
306,https://vbr.vu/news/aviation-fuel-supply-restored/,2021-09-22 23:14:00,Aviation Fuel supply restored
307,https://vbr.vu/news/vnpf-eyes-increased-shares-in-unelco/,2021-09-18 22:04:00,VNPF eyes increased shares in UNELCO
308,https://vbr.vu/news/titan-fx-supports-primary-education/,2021-09-18 22:01:00,Titan FX supports Primary Education
309,https://vbr.vu/news/electricity-price-hike/,2021-09-17 05:08:00,Electricity Price Hike
310,https://vbr.vu/news/tanna-evergreen-resort-taps-into-cattle-farming/,2021-09-17 05:05:00,Tanna Evergreen Resort taps into cattle farming
311,https://vbr.vu/news/bsp-no-missing-funds/,2021-09-15 05:12:00,BSP: No Missing Funds
312,https://vbr.vu/news/vt500000-for-top-namatan-film/,2021-09-15 05:11:00,"VT500,000 for top Namatan film"
313,https://vbr.vu/news/shortage-of-aviation-fuel-a-disaster-air-taxi-ceo/,2021-09-02 02:32:00,Shortage of aviation fuel a disaster: Air Taxi CEO
314,https://vbr.vu/news/icount-invests-in-youth-organisation/,2021-09-02 02:29:00,iCOUNT invests in Youth Organisation
315,https://vbr.vu/news/vt141-million-upgrade-of-former-air-vanuatu-building-underway/,2021-08-25 23:47:00,VT141 Million upgrade of former Air Vanuatu building underway
316,https://vbr.vu/news/vnpf-sells-wilco-properties-at-vt1-167-billion/,2021-08-24 23:14:00,VNPF sells Wilco Properties at Vt1.167 billion
317,https://vbr.vu/news/world-class-satellite-technology-brings-new-economic-opportunities-to-vanuatu/,2021-08-21 11:05:00,World-Class Satellite Technology Brings New Economic Opportunities to Vanuatu
318,https://vbr.vu/news/over-1200-applications-for-small-business-grant-processed/,2021-08-21 11:02:00,"Over 1,200 applications for Small Business Grant processed"
319,https://vbr.vu/news/unelco-electricity-monthly-price-change/,2021-08-21 10:59:00,UNELCO Electricity Monthly Price Change
320,https://vbr.vu/news/nbv-customers-advised-not-to-click-on-phishing-email/,2021-08-20 03:23:00,NBV customers advised not to click on phishing email
321,https://vbr.vu/news/modified-special-death-benefit-scheme-optional/,2021-08-18 02:23:00,MODIFIED SPECIAL DEATH BENEFIT SCHEME OPTIONAL
322,https://vbr.vu/news/royal-cruise-assists-seaside-vendors/,2021-08-09 23:28:00,Royal Cruise Assists Seaside Vendors
323,https://vbr.vu/news/vt20m-payout-towards-new-burial-site/,2021-08-07 23:23:00,Vt20M payout towards new burial site
324,https://vbr.vu/news/vfsc-bless-to-be-blessed-not-authorised-to-operate-as-credit-union/,2021-08-07 23:21:00,VFSC: ‘Bless to Be Blessed’ Not Authorised To Operate As Credit Union
325,https://vbr.vu/news/vfsc-no-guidelines-for-digital-assets-yet/,2021-08-07 23:19:00,VFSC: NO GUIDELINES FOR DIGITAL ASSETS YET
326,https://vbr.vu/news/vrdb-now-a-commercial-bank/,2021-08-06 23:16:00,VRDB now a commercial bank
327,https://vbr.vu/news/air-vanuatu-your-safety-is-everything-to-us/,2021-08-06 02:40:00,Air Vanuatu – Your Safety is Everything to us
328,https://vbr.vu/news/wantok-moves-into-wantok-haus/,2021-07-31 16:19:00,Wantok moves into ‘Wantok Haus’
329,https://vbr.vu/news/chiko-behind-by-vt14m-on-loan-repayment/,2021-07-31 04:17:00,Chiko behind by VT14M on Loan Repayment
330,https://vbr.vu/news/m-vatu-transaction-for-vnpf-launched/,2021-07-31 04:14:00,M-Vatu transaction for VNPF launched
331,https://vbr.vu/news/vt130-million-for-repair-to-lenakel-and-litzlitz-wharves/,2021-07-26 22:46:00,Vt130 million for repair to Lenakel and Litzlitz wharves
332,https://vbr.vu/news/finance-minister-endorses-first-social-media-platform/,2021-07-24 22:51:00,Finance Minister endorses first social media platform
333,https://vbr.vu/news/fiu-declines-registration-of-entity/,2021-07-13 23:31:00,FIU DECLINES REGISTRATION OF ENTITY
334,https://vbr.vu/news/wantok-to-expand-services/,2021-07-10 15:58:00,WANTOK to expand services
335,https://vbr.vu/news/nbv-marks-10-years-as-vnpf-tenant/,2021-07-06 23:21:00,NBV marks 10 years as VNPF tenant
336,https://vbr.vu/news/interchange-signs-sponsorship-for-e-commerce-symposium/,2021-07-05 23:06:00,Interchange signs sponsorship for e-commerce symposium
337,https://vbr.vu/news/company-directed-to-suspend-new-customer-intake/,2021-07-03 14:50:00,Company Directed To Suspend New Customer Intake
338,https://vbr.vu/news/v-lab-launches-bisnis-nakamal/,2021-07-03 14:46:00,V-Lab Launches Bisnis Nakamal
339,https://vbr.vu/news/3-networks-providers-signed-the-undertaking-agreement-with-trbr/,2021-07-03 14:40:00,3 Networks providers signed the undertaking agreement with TRBR
340,https://vbr.vu/news/titan-fx-signs-up-as-prorescues-survivor-games-sponsor/,2021-07-01 04:15:00,Titan FX signs up as ProRescue’s Survivor Games sponsor
341,https://vbr.vu/news/infrastructure-tourism-ministries-announce-sponsorships-for-e-commerce-symposium/,2021-06-29 03:12:00,"Infrastructure, Tourism Ministries announce sponsorships for e-commerce symposium"
342,https://vbr.vu/news/get-rich-quick-scheme-under-vfiu-scrutin/,2021-06-29 03:09:00,GET-RICH-QUICK SCHEME UNDER VFIU SCRUTIN
343,https://vbr.vu/news/rbv-sponsors-2021-shepherds-mini-agriculture-show/,2021-06-14 23:27:00,RBV Sponsors 2021 Shepherds Mini Agriculture Show
344,https://vbr.vu/news/interchange-appoints-new-general-manager/,2021-06-14 23:24:00,Interchange Appoints New General Manager
345,https://vbr.vu/news/airports-vanuatu-ltd-provides-update-on-its-operations-in-may-2021/,2021-06-12 01:29:00,Airports Vanuatu Ltd provides update on its operations in May 2021
346,https://vbr.vu/news/vanuatu-brewing-limited-for-the-environment/,2021-06-08 22:51:00,Vanuatu Brewing Limited for the Environment
347,https://vbr.vu/news/locals-capitalizing-on-free-fun-bus-initiative/,2021-06-08 08:50:00,Locals capitalizing on Free Fun Bus initiative
348,https://vbr.vu/news/300-coconut-bag-project-first-production-workshop/,2021-06-08 07:46:00,300 Coconut Bag Project first Production Workshop
349,https://vbr.vu/news/agriculture-development-bank-changing-name-after-amendment-to-act/,2021-06-05 01:05:00,Agriculture Development Bank changing name after amendment to Act
350,https://vbr.vu/news/ato-proposed-change-to-tax-guidelines-affecting-australian-expatriates-in-vanuatu/,2021-05-29 23:12:00,ATO proposed change to TAX guidelines affecting Australian expatriates in Vanuatu
351,https://vbr.vu/news/awareness-of-government-programs-for-tourism-operators/,2021-05-29 15:26:00,Awareness of Government Programs for Tourism Operators
352,https://vbr.vu/news/new-partner-for-law-partners/,2021-05-29 15:11:00,New Partner for Law Partners
353,https://vbr.vu/news/vt250m-govt-loan-to-avl/,2021-01-19 07:00:00,VT250M GOV’T LOAN TO AVL
354,https://vbr.vu/news/path-air-van-report-will-expose-truth/,2021-01-17 23:01:00,Path: Air Van report will expose truth
355,https://vbr.vu/news/vt1-3-billion-bilateral-grant-agreement-signed/,2021-01-16 03:19:00,VT1.3 Billion Bilateral Grant Agreement Signed
356,https://vbr.vu/news/barrett-and-partners-welcomes-new-partner/,2021-01-15 00:10:00,Barrett and Partners Welcomes New Partner
357,https://vbr.vu/news/eton-butchery-to-reopen-soon/,2021-01-14 00:11:00,Eton Butchery to reopen soon
358,https://vbr.vu/news/colorite-prints-daily-post-content/,2021-01-14 00:03:00,Colorite prints Daily Post content
359,https://vbr.vu/news/vt660000-worth-of-eggs-destroyed/,2021-01-12 00:21:00,"Vt660,000 worth of eggs destroyed"
360,https://vbr.vu/news/recovery-plan-priority-of-new-air-van-ceo/,2021-01-11 23:59:00,Recovery Plan Priority of New Air Van CEO
361,https://vbr.vu/news/ngef-board-approves-vt190-million-for-solar-projects/,2021-01-08 03:02:00,NGEF Board Approves Vt190 Million for Solar Projects
362,https://vbr.vu/news/new-air-van-ceo-assumes-office/,2021-01-06 23:15:00,NEW AIR VAN CEO ASSUMES OFFICE
363,https://vbr.vu/news/three-more-medals-for-aelan-chocolate-maker/,2021-06-28 22:24:00,Three more medals for Aelan Chocolate Maker
364,https://vbr.vu/news/first-ever-domestic-tourism-marketing-strategy-launched-at-mi-tumoro-vanuatu-travel-expo/,2021-06-26 22:29:00,First ever Domestic Tourism Marketing Strategy launched at ‘Mi Tumoro Vanuatu Travel Expo’
365,https://vbr.vu/news/wanfuteng-bank-turns-3/,2021-06-26 22:25:00,Wanfuteng Bank Turns 3
366,https://vbr.vu/news/company-giving-out-cash-after-21-days/,2021-06-25 04:19:00,Company giving out cash after 21 days
367,https://vbr.vu/news/vanuatu-travel-expo-2021-starts-today/,2021-06-25 04:16:00,Vanuatu Travel Expo 2021 starts today
368,https://vbr.vu/news/vui-pays-first-concessional-contribution-to-government/,2021-06-25 04:14:00,VUI pays First Concessional Contribution to Government
369,https://vbr.vu/news/first-national-e-commerce-symposium-next-month/,2021-06-24 03:17:00,First national e-commerce symposium next month
370,https://vbr.vu/news/v-lab-launches-2nd-incubation-program/,2021-06-21 02:21:00,V-Lab launches 2nd Incubation Program
371,https://vbr.vu/news/fletcher-wins-lenakel-litzlitz-contract-at-vt130-million-bid/,2021-06-19 14:38:00,"Fletcher wins Lenakel, Litzlitz contract at Vt130 million bid"
372,https://vbr.vu/news/bred-seals-sponsorship-agreement-with-alliance-francaise-de-port-vila/,2021-06-17 00:22:00,BRED seals Sponsorship Agreement with Alliance Francaise de Port Vila
373,https://vbr.vu/news/vbtcs-regulator-role-removed/,2021-05-28 03:20:00,VBTC’s regulator role removed
374,https://vbr.vu/news/copy-express-grabs-toshiba-partner-of-the-year-award/,2021-05-15 16:32:00,Copy Express grabs Toshiba Partner of the Year Award
375,https://vbr.vu/news/digicel-puts-the-us-in-customer-with-global-customer-day/,2021-05-15 16:28:00,Digicel Puts The ‘Us’ In Customer With Global ‘Customer Day
376,https://vbr.vu/news/chantillys-reopens-restaurant/,2021-05-08 23:44:00,Chantilly’s Reopens Restaurant
377,https://vbr.vu/news/air-taxi-vanuatu-improves-safety-and-reliability-of-aircrafts/,2021-05-08 23:42:00,Air Taxi Vanuatu Improves safety and reliability of aircrafts
378,https://vbr.vu/news/opening-of-wanfuteng-banks-new-branch-in-santo-a-success/,2021-05-03 04:07:00,Opening of Wanfuteng Bank’s New Branch in Santo a Success
379,https://vbr.vu/news/jica-provides-automatic-weather-station-equipment-for-vanuatu-meteo/,2021-04-28 05:19:00,JICA provides Automatic Weather Station equipment for Vanuatu Meteo
380,https://vbr.vu/news/world-vision-correctional-services-partnership-to-help-inmates/,2021-04-24 17:09:00,"World Vision, Correctional Services partnership to help inmates"
381,https://vbr.vu/news/vmm-v-lab-sponsorship-renewed/,2021-04-24 16:54:00,Vanuatu Business Review renews V-LAB sponsorship
382,https://vbr.vu/news/idea-association-digital-showcase/,2021-04-24 15:12:00,Idea Association Digital Showcase
383,https://vbr.vu/news/wanfuteng-bank-announces-new-branch-in-santo/,2021-04-24 05:01:00,Wanfuteng Bank Announces New Branch in Santo
384,https://vbr.vu/news/department-of-tourism-launches-tourism-business-support-program/,2021-04-24 04:58:00,Department of Tourism Launches Tourism Business Support Program
