,url,news,date
717,https://www.rnz.co.nz/international/pacific-news/383013/owners-say-weather-caused-ship-grounding-in-solomons,"The Hong-Kong based owners of a ship that ran aground in the Solomon Islands have denied reports that a navigation error caused it to hit the reef off Rennell Island.
The barges being used in the salvage operations off Rennell Island. 
Photo: Supplied
Thomas Cheung, the risk manager and insurance consultant at King Trader Limited, said the captain's report shows bad weather caused the MV Solomon Trader to drift towards the shore.He said a team is at Kangava Bay to begin the salvage operations""The cyclone has compounded the situation, aggravated the situation. At night time and the wind was very strong, very high speed and then blew the ship off. And then the ship also lost her anchor. I won't be surprised if the vessel is listed but to what degree.""Thomas Cheung has also denied reports of an oil spill.He said the company is doing everything it can to remove the vessel.",21 Feb 2019
718,https://www.rnz.co.nz/international/pacific-news/382910/villagers-in-solomons-say-stranded-ship-spilling-oil,"Villagers on Rennell Island in Solomon Islands claim that a ship that grounded on a reef in Kangava Bay two weeks ago is leaking oil.
A picture provided by Mr Pongi which he claims shows the ship is leaking oil into the bay. 
Photo: Supplied/ Derek Pongi
The MV Solomon Trader ran aground while loading bauxite from a nearby mine.Earlier this week the director of the National Disaster Management Office (NDMO), Loti Yates, said the vessel was not listing and there was no oil spill.But Rennell's Derek Pongi said islanders refuted reports by the ship's owner and the government that there is no oil spillage.""There's some spillage from the vessel. You can see changes in the oil content of the sea. But the company is saying that it's not oil, it's other things in the ship. But I can confirm that there are more fuel content in the sea area surrounding the vessel.""Derek Pongi said the islanders understood Cyclone Oma has hampered the salvage operations.But he said they want the vessel removed from the bay before it suffers further damage.",20 Feb 2019
719,https://www.rnz.co.nz/international/pacific-news/383119/fees-could-see-lower-candidate-numbers-solomons-electoral-office,"The chief electoral officer in Solomon Islands says higher fees for nominations could see fewer candidates contesting this year's election than in previous ballots.
Chief Electoral Officer Mose Saitala 
Photo: Supplied
Since yesterday's close of nominations 304 candidates had been tallied although several constituencies were yet to submit their candidates list.During the 2014 election there were nearly 450 candidates and in 2010 there were more than 500.This year the nomination fee was raised from $US250 to $US620.Mose Saitala said the final number of candidates will not be known until the close of a two day withdrawal period but the fees are a definite factor in the decrease in numbers.""At the moment we are only having about 304 confirmed I think that will be about 80 - 85 percent. So we might have an increase but I doubt we will be able to surpass the number that we had in 2014 contesting the elections.""But he said a decrease in the number of candidates contesting the election could be a positive development as it will give the winner a greater mandateHe said there is also hope it will reduce the fielding of ""shadow candidates"", a tactic employed by larger political parties and powerful independents in the past.""You know the purpose of shadow candidates is really to spoil the other, split up the vote so that the main candidates can have a better chance. But I strongly believe with a fee of $SBD5000 running shadow candidates can be an expensive exercise now.""",22 Feb 2019
720,https://www.rnz.co.nz/international/pacific-news/382862/more-candidate-nomination-centres-opened-in-solomons,"The Solomon Islands Electoral Office has opened more candidate nomination centres in Honiara for the last days of nominations.
Photo: RNZI Koroi Hawkins
Bad weather from Cyclone Oma, which has hung around the south of the country over the past week. has hampered intending candidates ability to travel to their constituencies to register their candidacy.The new centres in the capital are in addition to those which were opened in provincial headquarters around the country.The Chief Electoral Officer Mose Saitala is urging intending candidates from other provinces who are stranded in Honiara to utilise the newly opened centres to file and complete their nominations by tomorrow.",19 Feb 2019
721,https://www.rnz.co.nz/international/pacific-news/382817/hull-of-stranded-solomons-ship-breached,"Water has breached the hull of a ship which ran aground off the southern coast of the Solomon Islands.
The barges being used in the salvage operations off Rennell Island. 
Photo: Supplied
However, the director of the National Disaster Management Office (NDMO), Loti Yates, said the vessel was not listing and there was no oil spill.The bulk carrier, MV Solomon Trader, hit a reef off Rennell Island two weeks ago.Cyclone Oma had hampered efforts to salvage the vessel, Mr Yates said.""The boat is still on the reef and that water is coming into the engine room, which means that the hull of the ship has been breached,"" he said.""But there is no sign of oil spillage which means the tanks have not been breached.""This is the first time the NDMO has led a salvage operation for a stranded ship, Mr Yates said.A team from the Environment Department has been deployed to the vessel to inspect the damage.
The MV Solomon Trader on the reef 
Photo: Supplied
",19 Feb 2019
722,https://www.rnz.co.nz/international/pacific-news/382823/call-for-removal-of-solomons-caretaker-minister-of-mines,"The leader of the Solomon Islands Development Party has called for the removal of the Acting Mines Minister for alleged corruption.
Photo: 123RF
The Island Sun reports Aoke MP Langalanga Matthew Wale calling for Bradley Tovosia's removal after accusations he granted prospecting licenses to a foreign company in return overseas trips.The allegations were in relation to a licence granted to Bintan Mining Solomon Ltd to prospect for nickel on Isabel Island.Mr Wale has demanded Mr Tovosia be sacked immediately and a full investigation launched into the allegations.He also called for all bauxite mining in the province of Rennell and Bellona to be halted after a cargo ship servicing the mine there ran aground on a reef.Mr Wale, who is the parliamentary leader of the Solomon Islands Development Party, says authorities cannot just watch and allow the country's laws to be continuously flaunted.",19 Feb 2019
723,https://www.rnz.co.nz/international/pacific-news/382793/vanuatu-solomon-islands-assess-the-damage-as-oma-finally-leaves,"
On Rah Island, in Vanuatu's Torba province, swells whipped up by Cyclone Oma rushed  as far as 50 metres inland, according to the Red Cross. 
Photo: Supplied / Red Cross Vanuatu
All cyclone warnings for Vanuatu were cancelled on Monday evening as Cyclone Oma finally moved away from the country after five days.As it left, reports of widespread damage were starting to emerge from Vanuatu's northern provinces, and from the south of Solomon Islands.The Red Cross said it understood as many as 30 houses were destroyed and there had been extensive damage to crops.The storm - while only a category two - pulled three loops off the coast of the island of Santo late last week, then stalled near it for much of the weekend before finally moving away.A Red Cross spokesperson, Olivia Finau, said this meant the northern islands were battered by a week of constant torrential rain, strong winds, and raging seas.She said assessments were yet to fully start.
Vanuatu Red Cross communication officer Olivia Finau 
Photo: Olivia Finau / Vanuatu Red Cross
""For the time being there's not assessment team yet because of the rough seas, and they cannot yet deploy by boat or by plane,"" said Ms Finau.""From the phone calls we've made to several areas, we have received 30 households damaged.""Olivia Finau said contact is yet to be made with much of Torba province.Cyclone Oma also caused damage in Solomon Islands, with officials there concerned for food security and health in some southern provinces.The cyclone started near Solomon Islands two weeks ago, and its heavy rains and rough seas have fanned up from Vanuatu's north in the past week.The director of the National Disaster Management Office, Loti Yates, said there were no casualties.He added that much of the damage was being reported in the Makira, Malaita and Temotu provinces with minor damage on Guadalcanal.""It has been quite bad. The communities have not even recovered from the first weather event in December/January,"" Mr Yates said.""It is just an ongoing impact to the communities especially of concern here would be food security and health.""He said his office expected to complete its assessment of the damage in the next two weeks.",18 Feb 2019
724,https://www.rnz.co.nz/international/pacific-news/382809/oma-causes-widespread-damage-to-solomons,"Cyclone Oma has caused extensive damage to the Solomon Islands and officials are concerned for food security and health in some southern provinces.
Cyclone Oma 16-2-19 
Photo: Wikimedia Commons / NASA - Aqua MODIS Satellite
The cyclone started near Solomon Islands two weeks ago, bringing heavy rain and rough seas.The director of the National Disaster Management Office, Loti Yates, said there were no casualties.
The Director of National Disaster Management Office, Loti Yates. 
Photo: SPREP
Damage had been reported in Makira, Malaita and Temotu provinces with minor damage on Guadalcanal, he said.""It has been quite bad. The communities have not even recovered from the first weather event in December/January,"" Mr Yates said.""It is just an ongoing impact to the communities. Especially of concern here would be food security and health.""A damage assessment from Oma should be completed in the next two weeks, he said.",19 Feb 2019
725,https://www.rnz.co.nz/international/pacific-news/382637/sport-solomons-futsal-coach-looks-to-foot-it-abroad,"The newly appointed Solomon Islands futsal coach says he wants to make the team more competitive on the international stage.Australian-based Brazilian Vinicius De Carvalho Leite was an assistant coach with the Kurukuru at the last World Cup in 2016.He was approached by the Solomon Islands Football Federation earlier this year to take over the top job and says it's a role he couldn't turn down.""Because I had worked with them and I think they have huge potential and I wanted to develop that and I said yes straight away,"" he said.The Kurukuru have dominated the sport in Oceania over the past decade but De Carvalho Leite said he wants to take the team to the next level.""So when we play against the powerhouse nations: Brazil, Spain, Italy, Portugal we want to be as competitive as we can and when you're not the best team you have to be the best structured team.""So I'm working a lot on their defensive structure: exploiting counter-attacks but also we have brought in a strength and conditioning program with (assistant coach) Alex Argolo that shall refine and keep pushing and making these players stronger.""De Carvalho Leite said in the lead up to the Oceania Futsal Nations Cup in September he plans to make three visits to Solomon Islands to work with the team, while the squad will also spend time together overseas.""Every time I come here I will spend between nine to twelve days...we're going to train twice a day, so that's equivalent to at least 20 sessions whilst I'm here. Also we're going to take them to Australia, so they're going to have a training camp there for about two weeks.""Then we will be playing against some of the best club teams in Sydney and Gold Coast/Brisbane area as well as the Australian national team - if they get their team together...and also we're going to have a tour to China and Japan so we can get as many games as we can under our belt before the World Cup qualifiers.""The winner of the Oceania Championship will represent the region at the 2020 World Cup in Lithuania.",16 Feb 2019
726,https://www.rnz.co.nz/international/pacific-news/382677/sport-ofc-rules-solomons-breach-code-out-of-world-cup,"The Oceania Football Confederation has found the Solomon Islands Football Federation breached regulations during a 2018 tournament and has effectively thrown the country out of this year's Under-17 World Cup.A disciplinary committee found Under-16 player Chris Satu breached both the OFC Disciplinary Code and OFC regulations when he turned out for Solomon Islands at the OFC U16 Championships last year.
Chris Satu 
Photo: SIFF Media
An investigation was launched after the OFC received complaints regarding the fielding of overage players during the championships held at Lawson Tama Stadium in Honiara in September 2018.The OFC Disciplinary Committee concluded that a ""deliberate and serious breach of the OFC Disciplinary Code"" had been made after the player in question was found to have been born prior to 1 January 2002, on an undetermined date.Satu has been suspended for six matches.Also as a result the Solomons U16 team forfeited all five matches in which Satu participated in during the 2018 tournament.The Solomons finished second at the OFC U16 Championship, qualifying them for the FIFA U17 World Cup in October.However the new findings have resulted in the forfeiting of the team's place at the tournament.The Solomon Islands Football Federation also received a fine of just under $US350.The OFC Executive Committee is expected to meet soon to confirm which country will replace Solomon Islands at world cup event.Satu and the Solomon Islands Football Federation have the right to appeal the decision.The SIFF exco has decided to appeal against the OFC decision and according to a report on its website it will further investigate how the player got two passports which it claimed is the core subject of the case.",18 Feb 2019
727,https://www.rnz.co.nz/international/pacific-news/382673/solomons-election-fraudster-registered-seven-aliases,"A man arrested for election fraud in Solomon Islands is being accused of registering to vote in this year's election seven times using different names.Police said the 50-year-old man from Malaita province used different dates of birth and other details for each alias.Only one of them was his true identity.
Photo: 123RF
He was arrested on Tuesday and charged with seven counts of providing misleading information, an offence under the country's new Electoral Act, which carries a maximum penalty of $US6,000 or five years imprisonment or both.Police said more election fraud cases relating to the voter registration period were being investigated.The supervising police commissioner, Gabriel Manelusi, said the investigation had been conducted with the help of the Electoral Commission (SIEC).""A taskforce has been created to investigate the SIEC referral cases. I also want to remind the general public that this type of behaviour is not acceptable in our society,"" Gabriel Manelusi said.""The taskforce will continue to work closely with SIEC to investigate and apprehend anybody trying to influence the general election.""Chief Electoral Officer Moses Saitala said his commission would do everything in its power to protect the integrity of the election.""This includes the new election process we adopted in September 2018 where we captured voter registration applicants' photographs, fingerprints and other information,"" Mr Saitala said.""This allows us to detect instances where persons unlawfully register at multiple occasions,"" he said.",17 Feb 2019
728,https://www.rnz.co.nz/international/pacific-news/382634/oma-hampers-solomon-islands-election-preparations,"
Chief Electoral Officer Mose Saitala 
Photo: Supplied
Election preparations in Solomon Islands are being hampered by severe weather from Cyclone Oma.The category two storm has been circling to the south of the country all week and it is forecast to strengthen to a category three system.All flights to affected provinces have been grounded and all ships are weathering the storm in port.This is affecting travel plans for intending candidates, who are required to register their nominations in person by next Wednesday.The chief electoral officer, Mose Saitala, said the commission has decided to set up extra nomination centres in Honiara and various provincial headquarters.""The real problem is that Solomon Airlines grounded their flights and ships are not sailing. Even our commercial helicopter here refused to fly because of bad weather,"" he said.""In other words they [intending candidates] are really stuck wherever they are mostly in provincial headquarters and also in Honiara. So the commission has to make some decisions about this problem.""",16 Feb 2019
729,https://www.rnz.co.nz/international/pacific-news/382750/sport-solomons-football-devastated-after-losing-world-cup-spot,"The Solomon Islands Football Federation says it is ""devastated"" and will be asking questions of the country's government after forfeiting its place at the upcoming Under 17 Men's World Cup for fielding an overage player.A disciplinary committee found Chris Satu breached both the Oceania Football Confederation Disciplinary Code and regulations when he turned out for Solomon Islands at the OFC Under 16 Championships in Honiara last year.
Chris Satu 
Photo: SIFF Media
The teenager was found to have been born prior to 1 January 2002 and has been suspended for six matches.The Solomon Islands Football Federation has been fined and the team forfeited all five matches in which Satu participated in during the tournament.SIFF President William Lai said the player lied to them after being found to have two different passports.""We do need an internal independent investigation to find out all aspects of what actually happened. That will be a thorough process whereby we can find out more and hopefully 100 percent what has happened,"" he said.
Solomon Islands Football Federation President William Lai (c). 
Photo: Solomon Islands Football Federation
William Lai said the process of issuing passports is not their responsibility and SIFF will be seeking an urgent meeting with government officials to determine how the player came to be in possession of a fraudulent document.""SIFF needs to sit down with the government - the agencies of Home Affairs and Immigration - to really talk to them and have an audience with them that this thing should never happen again because it tarnished our whole Solomons image,"" he said.""Football is our number one sport and we need to let our citizens, everybody, football lovers to ensure that we abide to this moral and ethical issue.""Solomon Islands has never competed at an 11-a-side World Cup and William Lai said the team and local football community is still coming to terms with the ruling by OFC.""We are all devastated... I mean we put a lot of effort into trying to get one of our youth teams qualifying for the World Cup,"" he said.""We surely know that [qualifying the men's] senior team is very different because New Zealand will be very strong so unfortunately this is a very sad sad day for us, this kind of position [and] what happened.""
Solomon Islands beat New Zealand in the group stage before losing the rematch in the grand final. 
Photo: PHOTOSPORT
The Solomon Islands Football Federation Executive Committee held an emergency meeting on Saturday morning, following the OFC ruling, and voted to appeal the decision, although William Lai admitted they don't expect the ruling to change.""I think it's just right that we need to appeal - not necessarily get what we want but I think the process has to be done because more looking into the future,"" he said.""If we can get something we can go [to the World Cup]. We worked so hard to go. If not we will not go but hopefully we will set processes so not only we but for everyone in Oceania to ensure everything is going to be better.""SIFF also plans to consult OFC, the Solomon Islands Government and FIFA as part of its own independent investigation into the incident but have yet to speak with Chris Satu since the ruling was handed down.""We are very devastated and I think it's not time for us to go and see him and hopefully very soon we really need to sit down with him as part of our independent investigation to see the process of what really made him do that,"" Lai said.""We need to find out everything. I demand for it - our executive demands for it. We need to do that because or word and our name has been tarnished because of the situation of his actions if really it's whatever happened. The way it is now it's definite he had two passports.""New Zealand and Solomon Islands originally qualified for the Under 17 Men's World Cup by reaching the final of the OFC Under 16 Championship.Tahiti beat Fiji 2-1 in the third place playoff, while Papua New Guinea finished third in Group A behind Solomon Islands and New Zealand.Oceania Football said its Executive Committee will meet to confirm which member association will fill take Solomon Islands place in Peru in October.",18 Feb 2019
730,https://www.rnz.co.nz/international/pacific-news/382571/trial-of-solomons-mp-delayed-by-sick-witness,"A judge in Solomon Islands has granted an adjournment in the trial of MP Dickson Mua.
Photo: 123rf
Mr Mua has been charged for misusing a shipping grant worth about $US375,000.The Solomon Star reported the judge, Emma Garo, granted the adjournment until 26 February to allow a key prosecution witness to recover from illness.Albert Wong, who is currently receiving medical treatment in Australia, was due to return on 7 February.His lawyer, Wilson Rano, said Mr Wong is severely ill but has been under pressure from police to give evidence.The judge said the prosecution failed to explain the nature of Mr Wong's illness or testimony but she granted the adjournment because the case is of public importance.",15 Feb 2019
731,https://www.rnz.co.nz/international/pacific-news/382373/ship-runs-aground-off-solomons-coast,"A ship has run aground off the southern coast of the Solomon Islands and officials say bad weather is hampering efforts to salvage the vessel.
The MV Solomon Trader on the reef 
Photo: Supplied
Shipping agent Tony Saliga said the MV Solomon Trader hit the reefs in Kangava Bay off Rennell Island on 5 February.He said the vessel was loading bauxite from a nearby mine owned by the Bintan Mining Corporation when the incident happened.Mr Saliga said the strong winds and rough seas may have pulled the ship towards the reef.He said there had been some damage to the reef, but added the vessel wasn't listing and there was no oil spill.Mr Saliga said efforts to salvage the ship were being made by the insurers, the shipping company that chartered the vessel and the mining company.",13 Feb 2019
732,https://www.rnz.co.nz/international/pacific-news/382544/momis-apologises-to-solomons-over-border-incursion-attack,"The Bougainville president has apologised to Solomon Islands after the armed robbery of a Chinese sea cucumber merchant at a village across the border.
John Momis  
Photo: Supplied/ Anthony Kaybing
Last week, a group of armed men from South Bougainville attacked villagers at Maleai in the neighbouring country's Shortland Islands.They made off with a substantial amount of money, wounding at least two people.President John Momis has condemned the border incursion and attack on the village.""I must remind Bougainvilleans that despite the international boundary separating Bougainville and the Solomon Islands, we are a people bounded by culture, tradition and even stronger family ties from both sides of the border.""He said Solomon Islands was an independent nation and Bougainvilleans must respect its sovereignty.Dr Momis had asked the Bougainville Police Commissioner to bring the subjects to justice.""We do not have the right to cross its borders at will without due cause or proper authorisation.""""Our people must be reminded that during the darkest hours of the Bougainville Crisis, the Solomon Islands offered us refuge and support,"" says Dr Momis.As the crime was committed in the Solomon Islands, any apprehended suspects will be extradited and tried according to Solomon Island law.",15 Feb 2019
733,https://www.rnz.co.nz/international/pacific-news/382258/votes-for-sale-in-solomon-islands-election,"
Voting in Solomon Islands 
Photo: Aaron Szetu
A group of voters in Solomon Islands is openly demanding cash in return for their ballots.The Solomon Star reports some voters from East Kwaio in Malaita said they were sick and tired of parliamentarians favouring their supporters.A spokesperson for the group, chief Jack Gege, told the paper youths in particular had missed out on many constituency development projects over the years.Mr Gege said for more than a decade now they had voted candidates into power only to have them support a handful of cronies and ignore everyone else.He said the minds of voters in ward 17 were made up and come polling day on April 3 they would only cast their ballots if someone bought them from them.Under the Solomon Islands new Electoral Act bribery can land a person in jail for 15 years and draw fines of up to $US19,000 which is the equivalent of $SBD150,000.The electoral commission has yet to comment on the issue.",12 Feb 2019
734,https://www.rnz.co.nz/international/pacific-news/382248/solomons-police-see-un-missions-as-a-way-of-giving-back,"Police in Solomon Islands say their participation in UN peacekeeping missions is a way of giving back to other countries in need.
Photo: RNZ/Koroi Hawkins
The commissioner of police, Mattew Varley, said the Solomons benefitted greatly from the regional intervention mission, known as RAMSI, which brought an end to a bloody ethnic crisis in 2003 and helped to bring stability to the country up until its departure in 2017.Small contingents of officers from the Royal Solomon Islands Police Force (RSIPF) have been participating in UN Peacekeeping missions in Darfur in Western Sudan since 2016.Mr Varley said preparation of potential canidates for the next rotation was underway.""We are committed to continuing to send RSIPF officers on UN peace keeping missions,"" he said.""It is a small contribution, a modest contribution but we think a very powerful and strategic one for us in terms of our contribution to the world stage.""About 40 RSIPF officers are currently undergoing training and screening in Honiara to be eligible for United Nations (UN) Peacekeeping Missions deployment.RSIPF Deputy Commissioner Juanita Matanga said the officers undergoing this training can only be eligible after passing various levels.""For example, driving test, English listening and writing, minimal physical fitness training, medical examination and maybe fire arm training,"" she said.""The officers will also have to undergo other training coordinated by the United Nations being finally selected for deployment.""""RSIPF currently has three officers deployed under the UN Peacekeeping Mission in Darfur, Sudan in Africa. They are due to return later this year,"" she said.",11 Feb 2019
735,https://www.rnz.co.nz/international/pacific-news/382306/money-the-focus-of-solomons-elections-transparency,"Transparency Solomon Islands says MPs should not have direct control over funds for their constituencies.
Ruth Liloqula 
Photo: Twitter / Nicole Haley
Solomon Islanders go to the polls on the third of April and campaigning around the country has begun in earnest.The watchdog's chief executive Ruth Liloqula said many voters in Solomon Islands think change will come from electing new leaders.But she said true change can only happen if the power over Rural Constituency Development Funds or RCDFs is removed from the ""clutch"" of parliamentarians.""The election is not about choosing new leaders that will lead the country in the next four years but it is all about RCDF. Where they could benefit most and those who have not benefited are using this coming election like to at least make some money.""Even if they don't make any money in the next four years out of the RCDFs.""Transparency Solomon Islands' Ruth Liloqula said people need to speak up about corruption as voting in a new representative is no guarantee things will change.""Regardless of whether you vote in the former member of parliament or new member of parliament, until such time as people stand up and speak that this is not right and demand accountability nothing much will change for us.""",12 Feb 2019
736,https://www.rnz.co.nz/international/pacific-news/382204/hundreds-of-solomon-islanders-try-out-for-australia-job-scheme,"More than 1,000 Solomon Islanders are competing for 200 places in a ""work ready pool"" which could land them jobs in Australia.
Solomon Islanders at the recruitment drive for Australian jobs 
Photo: Supplied
The recruitment drive, which opened in Honiara on Thursday, is being run by the ministry of foreign affairs and external trade.Its director, George Tuti, said it is part of Solomon Islands' participation in Australia's new Pacific Labour Scheme.Mr Tuti said the long queues at the recruitment venue show there is no shortage in supply of workers.He said what his ministry is working on now is reaching out to Australian employers to convince them that employing Solomon Islands workers is good for business.""For the Solomon Islands we have ""here to work brand"" and so the idea behind the brand is that we send our best workers who are ready, who are willing to take the hard work of the different schemes.""Although there is that challenge we are trying to get the best of the workers who are willing to do the job.""According to the Australian Ministry of Foreign Affairs and Trade workers from Kiribati, Nauru, Tuvalu, Samoa, Solomon Islands and Vanuatu currently have access to the Pacific Labour Scheme.The ministry said Tonga will be the next country to join the scheme, followed by additional countries including Papua New Guinea, Fiji, and Timor-Leste.",11 Feb 2019
737,https://www.rnz.co.nz/international/pacific-news/382226/solomons-govt-to-seek-out-employers-in-australia-and-nz,"The Solomon Islands' government is searching for more employers in Australia and New Zealand who might be interested in taking on their workers.
Solomon Islands RSE workers in New Zealand  
Photo: RNZ Lynda Chanwai-Earle
The government wants to increase participation in the countries' various work schemes to more than 5000 by the year 2025.The labour mobility unit in the ministry of foreign affairs and external trade estimates that by June this year there will be just over 1400 Solomon Islanders working in Australia and New Zealand.Its director George Tuti said a marketing trip to Australia last year proved quite productive and so more are being planned this year.""As a result of that there has been five other employers who indicated their interest in joining the scheme. So we are very happy with that. We are also planning another trip in March again in Australia and hopefully in the near future in New Zealand as well.""",11 Feb 2019
738,https://www.rnz.co.nz/international/pacific-news/382168/push-to-end-tax-exemption-for-solomons-mps,"A prospective party in Solomon Islands is promising to force MPs to pay their taxes, if elected in April's election.
Photo: ppart/123RF
The promise was made at the campaign launch of Peter Kenilorea Junior's United Party in Honiara last week.The current parliament passed a law in 2016 exempting MPs from paying income tax, which Mr Kenilorea said would be thrown out.He says the country's current leaders - on both sides of parliament - have lost touch with the people they're sworn to serve.Mr Kenilorea, who is the son of the independence leader Sir Peter Kenilorea, is looking to mount a campaign of radical reform.",11 Feb 2019
739,https://www.rnz.co.nz/international/pacific-news/381938/stone-throwing-villagers-in-solomons-drive-off-armed-robbers,"The police in Solomon Islands are investigating an armed robbery in the Shortland Islands allegedly involving Bougainvilleans from across the border in Papua New Guinea.
Photo: RNZ/Koroi Hawkins
The police said early yesterday a group of heavily armed masked men went ashore at Maleai village and began firing their high powered weapons injuring one villager.The men also threatened and wounded a foreign businessman before robbing him of property including a very large sum of money.The Solomon Islands Broadcasting Corporation reported village chief Edward Kingmele saying all the commotion woke the rest of the village.He said people rallied together and drove the men off by throwing stones at them.The police are continuing to investigate.",7 Feb 2019
740,https://www.rnz.co.nz/international/pacific-news/382219/policing-solomons-border-with-png-a-huge-challenge,"Police on both sides of the Solomon Islands and Papua New Guinea border are working together to try and clamp down on criminals preying on local communities.
Solomon Islands' police commissioner Matthew Varley. 
Photo: Solomon Islands UNDP
In the latest incident armed gunmen, some of them allegedly from Bougainville, attacked a village on the Solomon Islands side of the border injuring two people and robbing a foreign businessman of tens of thousands of dollars in cash and beche-de-mer products.Solomon Islands police commissioner Matthew Varley said a contingent of police from Gizo and Taro are investigating the incident at Maleai village in the Shortland Islands.But he acknowledged that policing communities spread across the vast ocean border is a huge challenge.""The good news is that both victims of the incident have received medical care and their condition is stable, but obviously this is a very serious case and as you point out one of several over the past twelve months that continues to cause us a security concern at the border and is something I am working very closely with the government on. The geography, communications, distance is against us.""Matthew Varley said it was also important to note that the close proximity of Bougainville and the Shortlands on eitherside of the border meant there were complex traditional and cultural considerations that had to be made.""This is a very porous border. This is somewhere where we have a strong tradition of cultural exchange, trade and family ties. There is a traditional border crossing area where people from Bougainville and Solomon Islands go back and forth all the time for traditional reasons and the trade there is quite substantial,"" Mattew Varley said.""What this incident shows though is that there are groups of criminal elements that will exploit that border and exploit the traditional ties between the peoples up there and we are working very hard to try and tackle that and to provide a deterrence to future events.""",11 Feb 2019
741,https://www.rnz.co.nz/international/pacific-news/382086/sport-henderson-eels-ready-for-ofc-champions-league-debut,"Solomon Islands football club Henderson Eels are quietly confident they will prove competitive in their maiden OFC Champions League campaign.The Honiara club qualified after finishing runners-up in the 2018 Solomon Islands national league, in only their second season in the top flight, having been pipped to the title on goal difference by Solomon Warriors.
Henderson Eels from Solomon Islands are making their OFC Champions League debut. 
Photo: Supplied
The Eels have three current Solomon Islands internationals in Joses Nawo, Desmond Tutu and Boni Pride, although the bulk of the team are new to this level.Their first match is on Sunday afternoon against Tahitian champions AS Central Sport and, despite their inexperience, head coach Eddie Marahare believes they are more than capable of holding their own.""For us I think we qualified because we meet the requirement for the OFC Champions League - that is we qualified because we came second in the Solomons National League and I'm sure that is, in itself, a moral boost for the team and confidence for the players,"" Mr Marahare said.""We are confident that we can put up a very good challenge to the top sides in the pool.""The Eels will also face host club Lautoka FC and fellow newcomers Morobe Wawens from Papua New Guinea in Pool B matches over the next week.Lautoka finished runners up last season, behind Team Wellington, and the club's General Secretary, Muni Rajan, says their aim is to top the pool and retain home advantage for the quarter finals.""Starting off with Wawens we just came to know they're making their debut in this season's Champions League plus their squad just formed in 2017, so they're a fairly new squad, but teams coming out of PNG they are playing that good quality possession based football,"" said Muni Rajan.""Likewise the Solomons side, is also what we have heard, they finished just on goal difference behind Solomon Warriors so we expect them to be also a good side and then Tahitian sides is always good sides.""Group A also kicks off in Kone, New Caledonia on Sunday with hosts Hienghène Sport taking on Vanuatu's Malampa Revivors and Papua New Guinea title holders Toti City FC up against AS Tefana from Tahiti.",9 Feb 2019
742,https://www.rnz.co.nz/international/pacific-news/381995/solomons-police-well-prepared-for-election-varley,"The Solomon Islands police commissioner Matthew Varley says he is confident his officers are well prepared for the election this year.It is the first since the departure in 2017 of RAMSI, a regional intervention force that was brought into Solomon Islands in 2003 to restore peace and rebuild the country after a bloody ethnic conflict at the turn of the century.Nearly 360-thousand people have registered to vote on the third of April, 72,000 more than in 2014.
Solomon Islands' police commissioner Matthew Varley. 
Photo: Solomon Islands UNDP
Mr Varley said he was aware this was a historic election for the country and planning and preparation for it had been going on for over a year now.""This includes our frontline planning for our operations out in the field. It includes our back-of-house planning for corporate support. Even down to things like our upgrades of our police fleet,"" Matthew Varley said.""So we say that the preparations are going well. But obviously there is a big task ahead of us and we are not backing away from the challenge that we are facing in 2019.""Mr Varley said the geography of Solomon Islands, with its mountainous islands and vast archipelago, poses the biggest challenge to police operations.",8 Feb 2019
743,https://www.rnz.co.nz/international/pacific-news/381914/experienced-nurses-leaving-solomons-for-better-conditions,"Solomon Islands is losing experienced nurses to neighbouring Pacific countries because of low pay and poor working conditions.
Photo: 123RF
This is according to the general secretary of the Solomon Islands Nurses Association, Steve Maitani.The association is preparing a nationwide strike after the government failed to increase nurses' allowances last month.Mr Maitani said every day nurses go the extra mile, working long hours with little to show for it.""At the moment the nursing workforce, what we are facing now is that we are experiencing some of our nurses will be going out overseas and work overseas. Which has a very big impact on the nursing service in the Solomons.""Steve Maitani said the association is calling on the government to increase nurses' allowances by the 26th of February or face strike action.",7 Feb 2019
744,https://www.rnz.co.nz/international/pacific-news/382391/fears-for-protected-area-after-solomons-ship-grounding,"Environmentalists fear the grounding of a ship off Rennell Island in the Solomon Islands could bring more damage to a marine protected area.
The MV Solomon Trader on the reef 
Photo: Supplied
The MV Solomon Trader hit a reef in Kangava Bay off Rennell Island just over a week ago as it was loading bauxite from a nearby mine.Chris Bone of OceansWatch Solomon Islands said it was likely to have damaged the coral which is already suffering.""Added to the stress of acidification, high water temperatures and the result of spilt bauxite ore into the sea, which is happening a lot, this could easily wipe out that area of reef.""Chris Bone said local people are very concerned about the ship grounding and want to know when there will be action to get it off the reef.Meanwhile, the Solomons Islands government said stakeholders would meet on Thursday to discuss the ship stranding.The Director of Environment, Joe Horokou, said they have not been able to reach the vessel due to the adverse weather conditions.He said the country had been experiencing heavy rain and strong winds - brought about by the effects of Cyclone Oma in nearby Vanuatu.But Mr Horokou hoped the weather would improve this week so officials could get to the ship and inspect the damage.",13 Feb 2019
