FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
34,MHL-20200925-22,MHL-ADM1-77969171B67382439,Utirik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.9088,128.915039062,496.409210205,620.727722168,185.841644287,148.973648071,117.707000732,361.568878174,352.780883789,56.5634651184,282.376403809,319.738708496,171.718048096,347.226135254,166.859558105,136.510055542,277.224365234,182.913467407,79.8883285522,211.895217896,175.942733765,62.3405952454,172.72505188,174.657165527
35,MHL-20200925-23,MHL-ADM1-77969171B50003833,Wotho, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.48962,142.54524231,183.658004761,283.769775391,416.490356445,97.6218643188,134.738891602,192.134384155,452.16796875,63.9849014282,249.773254395,93.8478317261,264.539764404,130.47215271,166.67225647,178.812591553,169.410552979,94.2530670166,105.224693298,101.899765015,74.3855819702,80.6647033691,130.869415283,109.838676453
36,MHL-20200925-24,MHL-ADM1-77969171B27782676,Wotje, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,11.29438,300.197387695,242.682403564,226.133346558,512.425354004,229.936630249,138.498580933,338.703521729,137.957611084,149.368499756,228.451980591,181.161773682,235.739929199,123.34627533,363.23916626,114.533081055,274.879302979,132.950149536,150.225357056,297.780883789,154.311859131,163.096694946,167.979995728,89.1234893799
37,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,,, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21479.53603,311.13269043,433.525665283,364.421630859,389.582061768,429.783813477,771.351074219,456.019592285,457.988220215,508.512695312,411.074584961,366.87121582,387.40234375,329.161834717,756.298461914,250.268814087,244.706115723,270.340545654,294.655181885,307.810974121,273.153259277,424.578063965,635.523681641,702.886535645
38,NIU-20201217-01,NIU-ADM1-93272968B5024039,Alofi North, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,30.13291,265.919433594,365.926300049,236.545669556,204.036224365,439.176635742,215.584060669,277.16317749,237.849975586,321.763000488,214.139328003,205.985015869,318.292633057,140.138336182,164.72593689,194.704208374,82.7713851929,85.640083313,127.584457397,123.162956238,210.553115845,164.894104004,124.692619324,121.061004639
39,NIU-20201217-02,NIU-ADM1-93272968B27071451,Alofi South, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22.31057,265.919433594,365.926300049,236.545669556,204.036224365,439.176635742,215.584060669,277.16317749,237.849975586,321.763000488,214.139328003,205.985015869,318.292633057,140.138336182,164.72593689,194.704208374,82.7713851929,85.640083313,127.584457397,123.162956238,210.553115845,164.894104004,124.692619324,121.061004639
40,NIU-20201217-03,NIU-ADM1-93272968B99591797,Avatele, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.6656,308.987945557,354.277679443,209.401916504,221.593063354,439.176635742,234.587005615,287.912475586,237.849975586,330.479156494,196.755477905,224.15776062,366.410125732,140.796630859,164.72593689,194.704208374,76.8414535522,82.2047271729,110.808067322,123.162956238,241.186538696,161.626541138,168.597991943,134.535095215
41,NIU-20201217-04,NIU-ADM1-93272968B68628093,Hakupu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,50.06442,308.987945557,354.277679443,203.945358276,209.017074585,439.176635742,234.587005615,287.912475586,237.849975586,330.479156494,196.755477905,185.075485229,366.410125732,140.796630859,164.72593689,194.704208374,76.8414535522,82.2047271729,110.123779297,123.162956238,241.186538696,150.427688599,151.090576172,121.061004639
42,NIU-20201217-05,NIU-ADM1-93272968B22665780,Hikutavake, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12.55638,303.048797607,408.695526123,241.808685303,192.164703369,522.326599121,203.511764526,309.877532959,243.711181641,293.112915039,167.472915649,170.954452515,290.862091064,180.096038818,161.349243164,260.946136475,72.9794616699,84.2032546997,111.325370789,91.7284927368,235.78112793,139.481002808,153.364501953,106.791473389
43,NIU-20201217-06,NIU-ADM1-93272968B67473314,Lakepa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21.70531,310.080200195,457.933746338,241.808685303,230.80847168,524.448120117,207.907226562,309.877532959,243.711181641,321.763000488,204.285888672,172.847671509,318.292633057,208.797225952,185.997940063,316.314147949,76.8414535522,84.2032546997,111.325370789,123.162956238,249.263534546,145.260055542,156.430007935,137.175918579
44,NIU-20201217-07,NIU-ADM1-93272968B30363054,Liku, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,54.27329,308.987945557,457.933746338,203.945358276,230.80847168,452.914855957,234.587005615,290.740020752,239.602935791,330.479156494,204.285888672,185.075485229,366.410125732,175.983581543,164.72593689,194.704208374,76.8414535522,82.2047271729,110.123779297,123.162956238,249.263534546,150.427688599,151.090576172,137.175918579
45,NIU-20201217-08,NIU-ADM1-93272968B37412917,Makefu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.92219,303.094146729,365.926300049,242.606842041,204.036224365,439.176635742,229.041473389,277.16317749,237.849975586,321.763000488,214.900115967,218.159576416,318.292633057,148.302322388,168.354568481,194.704208374,82.7713851929,88.4921112061,148.890258789,123.162956238,229.009017944,164.894104004,135.370513916,126.42011261
46,NIU-20201217-09,NIU-ADM1-93272968B91564996,Mutalau, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26.8932,303.048797607,408.695526123,241.808685303,192.164703369,522.326599121,203.511764526,309.877532959,243.711181641,321.763000488,167.472915649,172.847671509,318.292633057,180.096038818,164.72593689,260.946136475,76.8414535522,84.2032546997,111.325370789,123.162956238,235.78112793,145.260055542,153.364501953,121.061004639
47,NIU-20201217-10,NIU-ADM1-93272968B99333348,Namukulu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.89329,303.048797607,408.695526123,241.808685303,192.164703369,522.326599121,203.511764526,309.877532959,243.711181641,293.112915039,167.472915649,170.954452515,290.862091064,180.096038818,161.349243164,260.946136475,72.9794616699,84.2032546997,111.325370789,91.7284927368,235.78112793,139.481002808,153.364501953,106.791473389
48,NIU-20201217-11,NIU-ADM1-93272968B19280791,Tamakautoga, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.40326,308.987945557,365.926300049,236.545669556,221.593063354,439.176635742,234.587005615,287.912475586,237.849975586,330.479156494,214.139328003,224.15776062,366.410125732,140.796630859,164.72593689,194.704208374,82.7713851929,85.640083313,127.584457397,123.162956238,241.186538696,164.894104004,168.597991943,134.535095215
49,NIU-20201217-12,NIU-ADM1-93272968B39581911,Toi, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.92267,303.048797607,408.695526123,241.808685303,192.164703369,522.326599121,203.511764526,309.877532959,243.711181641,293.112915039,167.472915649,170.954452515,290.862091064,180.096038818,161.349243164,260.946136475,72.9794616699,84.2032546997,111.325370789,91.7284927368,235.78112793,139.481002808,153.364501953,106.791473389
50,NIU-20201217-13,NIU-ADM1-93272968B73664666,Tuapa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,16.36821,303.094146729,408.695526123,242.606842041,192.164703369,522.326599121,229.041473389,309.877532959,243.711181641,321.763000488,214.900115967,218.159576416,318.292633057,180.096038818,168.354568481,260.946136475,78.6461715698,88.4921112061,148.890258789,123.162956238,235.78112793,160.408004761,153.364501953,126.42011261
51,NIU-20201217-14,NIU-ADM1-93272968B58016882,Vaiea, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.88335,308.987945557,341.578704834,203.945358276,209.017074585,224.378601074,234.587005615,287.912475586,199.285751343,330.479156494,196.755477905,185.075485229,366.410125732,140.796630859,158.574478149,146.213104248,72.6842041016,76.9804534912,106.072372437,116.54447937,241.186538696,150.427688599,151.090576172,120.915649414
52,NRU-20211116-01,NRU-ADM1-42797286B97916878,Aiwo, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.14672,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
53,NRU-20211116-02,NRU-ADM1-42797286B62853614,Anabar, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.52739,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
54,NRU-20211116-03,NRU-ADM1-42797286B18631065,Anetan, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.02666,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
55,NRU-20211116-04,NRU-ADM1-42797286B8103148,Anibare, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.09018,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
56,NRU-20211116-05,NRU-ADM1-42797286B91758305,Baiti, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.37131,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
57,NRU-20211116-06,NRU-ADM1-42797286B24223670,Boe, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.39187,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
58,NRU-20211116-07,NRU-ADM1-42797286B85595523,Buada, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.62781,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
59,NRU-20211116-08,NRU-ADM1-42797286B75680135,Denigomodu, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.04838,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
60,NRU-20211116-09,NRU-ADM1-42797286B69064381,Ewa, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.2865,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
61,NRU-20211116-10,NRU-ADM1-42797286B32811229,Ijuw, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.14563,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
62,NRU-20211116-11,NRU-ADM1-42797286B68610037,Meneng, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.04661,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
63,NRU-20211116-12,NRU-ADM1-42797286B94781967,Nibok, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.72123,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
64,NRU-20211116-13,NRU-ADM1-42797286B25502401,Uaboe, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.89992,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
65,NRU-20211116-14,NRU-ADM1-42797286B56903362,Yaren, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.4655,85.289894104,370.617919922,228.453308105,241.644454956,305.585906982,390.829925537,178.460647583,172.503250122,89.317527771,433.939208984,150.787704468,97.862449646,145.076797485,87.5202941895,177.493392944,276.785339355,145.442276001,244.717330933,87.5653457642,117.459869385,109.922439575,60.6948547363,24.5764541626
66,PCN-20220801, , , , ,PCN-20220801,PCN,Pitcairn (UK),Pitcairn,0,0, , , ,,, , , , , ,612,PN,PCN,GBR,61,Polynesia,61,Polynesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,58.95506,124.286018372,238.446456909,241.883392334,207.639984131,441.110321045,299.685821533,283.682647705,172.794281006,129.327651978,192.134841919,377.157775879,185.938919067,603.391418457,253.635742188,174.033676147,236.562026978,381.924957275,222.294555664,369.412384033,163.722900391,207.771987915,133.231155396,123.582244873
67,PLW-20210715-01,PLW-ADM1-51375826B22339595,Aimeliik, , ,PLW-20220801,PLW,Palau,Palau,0,2,en, , ,1/1/15 0:00,15/07/2021 00:00:00,Pacific Data Hub,SPC Statistics for Development Division (SDD),Creative Commons Attribution 4.0 (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/PLW/ALL/,geoBoundaries,585,PW,PLW,PLW,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,43.8264,156.981521606,219.480834961,382.401702881,184.257720947,103.390205383,269.944641113,253.986755371,161.543319702,145.870223999,151.921127319,94.3901672363,506.286224365,154.672073364,182.323791504,392.234161377,115.019424438,80.0394973755,162.905471802,322.583404541,109.941123962,92.9035949707,129.859405518,186.342880249
68,PLW-20210715-02,PLW-ADM1-51375826B33863359,Airai, , ,PLW-20220801,PLW,Palau,Palau,0,2,en, , ,1/1/15 0:00,15/07/2021 00:00:00,Pacific Data Hub,SPC Statistics for Development Division (SDD),Creative Commons Attribution 4.0 (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/PLW/ALL/,geoBoundaries,585,PW,PLW,PLW,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,56.61437,156.981521606,219.480834961,337.032623291,145.796234131,103.390205383,269.944641113,253.986755371,161.543319702,145.870223999,151.921127319,94.3901672363,156.825195312,154.672073364,182.323791504,392.234161377,115.019424438,73.6469268799,162.905471802,322.583404541,106.259506226,92.9035949707,123.14995575,168.791229248
69,PLW-20210715-03,PLW-ADM1-51375826B9078236,Angaur, , ,PLW-20220801,PLW,Palau,Palau,0,2,en, , ,1/1/15 0:00,15/07/2021 00:00:00,Pacific Data Hub,SPC Statistics for Development Division (SDD),Creative Commons Attribution 4.0 (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/PLW/ALL/,geoBoundaries,585,PW,PLW,PLW,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.21994,227.249786377,378.622955322,408.036102295,208.375595093,215.385696411,286.566223145,220.748458862,163.605209351,147.452880859,244.218933105,300.589294434,248.873580933,241.65725708,297.960723877,256.473510742,85.5263290405,126.571578979,181.742843628,357.341430664,129.038085938,154.739318848,273.210723877,339.989440918
