FID,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,SqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
33,MHL-20200925-21,MHL-ADM1-77969171B10326431,Ujae, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.78886,1098.08337402,1661.64562988,2340.62866211,3323.54858398,2248.37963867,1440.13891602,2146.59790039,1622.89282227,1055.60058594,1919.93847656,1698.46264648,1990.11730957,1762.23168945,2196.44433594,2046.29943848,2578.13647461,1645.84838867,1587.10302734,2737.82226562,1670.39440918,1572.84277344,1331.06237793,1824.45373535
34,MHL-20200925-22,MHL-ADM1-77969171B67382439,Utirik, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,9.9088,644.607177734,870.061950684,1431.18225098,1232.18847656,1083.63220215,799.314819336,625.50579834,523.958679199,215.836151123,729.131408691,518.772644043,831.369995117,738.98425293,916.006713867,623.971130371,1014.06054688,949.308105469,394.365844727,1051.17529297,859.520324707,279.151428223,723.354919434,991.95489502
35,MHL-20200925-23,MHL-ADM1-77969171B50003833,Wotho, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.48962,1157.43554688,1052.68530273,2474.33154297,2740.63549805,1904.1472168,1145.18640137,1378.33203125,1479.96020508,567.69152832,1513.15808105,1141.52294922,1708.75,1252.59619141,1607.46899414,1656.0213623,2370.35693359,1432.21960449,1067.54943848,2137.98168945,1227.21240234,1103.56982422,1197.40209961,1483.33422852
36,MHL-20200925-24,MHL-ADM1-77969171B27782676,Wotje, , ,MHL-20220801,MHL,Marshall Islands,Marshall Islands,0,1,en, , ,1/1/17 0:00,25/09/2020 00:00:00,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/,geoBoundaries,584,MH,MHL,MHL,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,11.29438,1452.88757324,1671.16455078,2076.88476562,2112.15625,1814.09814453,884.418334961,2565.83740234,1193.38977051,1063.01464844,1191.11047363,1309.85290527,1570.4708252,1202.50720215,1759.76647949,1697.55529785,2618.89770508,1273.37817383,1280.79162598,2302.24780273,1324.91174316,1812.56884766,1531.97595215,1544.36975098
37,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,,, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21479.53603,267.671508789,286.04888916,387.631103516,548.022399902,467.5675354,686.423828125,707.929443359,656.622314453,764.446411133,725.304443359,601.571411133,972.731811523,799.420288086,455.32925415,627.49017334,608.999389648,617.699584961,605.620544434,765.026367188,243.82333374,695.957092285,1029.91247559,1122.44433594
38,NIU-20201217-01,NIU-ADM1-93272968B5024039,Alofi North, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,30.13291,1886.95458984,3008.4934082,1671.10070801,2207.73291016,2825.23901367,2465.82104492,2883.36767578,3158.39428711,3480.55493164,2423.33691406,2287.46484375,2605.67456055,2231.87963867,1987.29650879,1808.33129883,1388.52160645,1676.39782715,2434.41308594,2008.94543457,2341.80737305,2748.69824219,2259.58569336,2732.07080078
39,NIU-20201217-02,NIU-ADM1-93272968B27071451,Alofi South, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22.31057,1886.95458984,3008.4934082,1671.10070801,2207.73291016,2825.23901367,2465.82104492,2883.36767578,3158.39428711,3480.55493164,2423.33691406,2287.46484375,2605.67456055,2231.87963867,1987.29650879,1808.33129883,1388.52160645,1676.39782715,2434.41308594,2008.94543457,2341.80737305,2748.69824219,2259.58569336,2732.07080078
40,NIU-20201217-03,NIU-ADM1-93272968B99591797,Avatele, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.6656,1854.54992676,3045.20336914,1666.34069824,2087.86328125,2484.14379883,2513.98583984,2730.39526367,3072.6875,3584.90380859,2517.19482422,2290.47827148,2646.20483398,2231.87963867,1831.65270996,1722.02246094,1366.13818359,1676.36621094,2347.06762695,2027.89025879,2417.48217773,2748.69824219,2263.91162109,2528.75830078
41,NIU-20201217-04,NIU-ADM1-93272968B68628093,Hakupu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,50.06442,2038.75036621,3179.22119141,1666.34069824,2087.86328125,2484.14379883,2513.98583984,2857.73706055,3197.14990234,3584.90380859,2517.19482422,2290.47827148,2646.20483398,2231.87963867,1922.86535645,1722.02246094,1403.09729004,1676.36621094,2347.06762695,2027.89025879,2417.48217773,2748.69824219,2330.93945312,2630.35449219
42,NIU-20201217-05,NIU-ADM1-93272968B22665780,Hikutavake, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12.55638,2209.63671875,2839.34472656,1894.59399414,2329.22241211,2942.04199219,2664.19580078,3315.56542969,3192.00537109,3580.77563477,2389.7578125,2204.63134766,2730.10620117,2330.27124023,1981.24353027,1836.6394043,1376.34228516,1641.97338867,2371.58642578,1985.8157959,2351.04199219,2688.53930664,2273.86401367,2647.83447266
43,NIU-20201217-06,NIU-ADM1-93272968B67473314,Lakepa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21.70531,2144.74658203,2839.34472656,1671.10070801,2185.54174805,2790.57836914,2513.98583984,3060.85302734,3129.65136719,3501.59423828,2389.7578125,2204.63134766,2646.20483398,2170.96362305,1981.24353027,1823.76647949,1376.34228516,1641.97338867,2371.58642578,1985.8157959,2351.04199219,2645.24975586,2272.05957031,2647.83447266
44,NIU-20201217-07,NIU-ADM1-93272968B30363054,Liku, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,54.27329,2038.75036621,3179.22119141,1666.34069824,2087.86328125,2484.14379883,2513.98583984,2857.73706055,3129.65136719,3524.06103516,2517.19482422,2290.47827148,2646.20483398,2170.96362305,1922.86535645,1722.02246094,1403.09729004,1676.36621094,2347.06762695,2027.89025879,2417.48217773,2698.97583008,2287.30053711,2630.35449219
45,NIU-20201217-08,NIU-ADM1-93272968B37412917,Makefu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.92219,1886.95458984,2543.24121094,1671.10070801,2207.73291016,2811.4609375,2465.82104492,2883.36767578,3098.4621582,3429.36230469,2332.65966797,2151.25756836,2605.67456055,2231.87963867,1957.44885254,1711.22521973,1388.52160645,1623.4161377,2386.9831543,1976.37438965,2341.80737305,2672.5,2259.58569336,2611.20581055
46,NIU-20201217-09,NIU-ADM1-93272968B91564996,Mutalau, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26.8932,2144.74658203,2839.34472656,1671.10070801,2207.73291016,2838.71166992,2513.98583984,3060.85302734,3192.00537109,3580.77563477,2389.7578125,2204.63134766,2646.20483398,2231.87963867,1981.24353027,1823.76647949,1376.34228516,1641.97338867,2371.58642578,1985.8157959,2351.04199219,2688.53930664,2273.86401367,2647.83447266
47,NIU-20201217-10,NIU-ADM1-93272968B99333348,Namukulu, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.89329,2209.63671875,2839.34472656,1894.59399414,2329.22241211,2942.04199219,2664.19580078,3315.56542969,3192.00537109,3580.77563477,2389.7578125,2204.63134766,2730.10620117,2330.27124023,1981.24353027,1836.6394043,1376.34228516,1641.97338867,2371.58642578,1985.8157959,2351.04199219,2688.53930664,2273.86401367,2647.83447266
48,NIU-20201217-11,NIU-ADM1-93272968B19280791,Tamakautoga, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,14.40326,1854.54992676,3008.4934082,1666.34069824,2087.86328125,2484.14379883,2465.82104492,2730.39526367,3072.6875,3480.55493164,2423.33691406,2287.46484375,2605.67456055,2231.87963867,1831.65270996,1722.02246094,1366.13818359,1676.36621094,2347.06762695,2008.94543457,2341.80737305,2748.69824219,2259.58569336,2528.75830078
49,NIU-20201217-12,NIU-ADM1-93272968B39581911,Toi, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.92267,2209.63671875,2839.34472656,1894.59399414,2329.22241211,2942.04199219,2664.19580078,3315.56542969,3192.00537109,3580.77563477,2389.7578125,2204.63134766,2730.10620117,2330.27124023,1981.24353027,1836.6394043,1376.34228516,1641.97338867,2371.58642578,1985.8157959,2351.04199219,2688.53930664,2273.86401367,2647.83447266
50,NIU-20201217-13,NIU-ADM1-93272968B73664666,Tuapa, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,16.36821,2035.67089844,2543.24121094,1671.10070801,2207.73291016,2811.4609375,2513.98583984,2897.52905273,3098.4621582,3429.36230469,2332.65966797,2151.25756836,2646.20483398,2231.87963867,1957.44885254,1711.22521973,1376.34228516,1623.4161377,2371.58642578,1976.37438965,2351.04199219,2672.5,2260.92626953,2611.20581055
51,NIU-20201217-14,NIU-ADM1-93272968B58016882,Vaiea, , ,NIU-20220801,NIU,Niue (NZ),Niue,0,1,en, , ,1/1/20 0:00,17/12/2020 00:00:00,Pacific Data Hub, ,Creative Commons Attribution 4.0 International (CC BY 4.0),https://www.geoboundaries.org/api/current/gbOpen/NIU/ALL/,geoBoundaries,570,NU,NIU,NZL,61,Polynesia,61,Polynesia,9,Oceania,5,Territory/Self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5.88335,2038.75036621,3179.22119141,1666.34069824,2087.86328125,2484.14379883,2635.43481445,2857.73706055,3197.14990234,3803.09741211,2561.2355957,2565.56958008,2680.41088867,2250.98364258,1922.86535645,1722.02246094,1403.09729004,1676.36621094,2347.06762695,2027.89025879,2556.43554688,2834.85351562,2330.93945312,2630.35449219
52,NRU-20211116-01,NRU-ADM1-42797286B97916878,Aiwo, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.14672,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
53,NRU-20211116-02,NRU-ADM1-42797286B62853614,Anabar, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.52739,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
54,NRU-20211116-03,NRU-ADM1-42797286B18631065,Anetan, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.02666,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
55,NRU-20211116-04,NRU-ADM1-42797286B8103148,Anibare, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.09018,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
56,NRU-20211116-05,NRU-ADM1-42797286B91758305,Baiti, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.37131,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
57,NRU-20211116-06,NRU-ADM1-42797286B24223670,Boe, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.39187,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
58,NRU-20211116-07,NRU-ADM1-42797286B85595523,Buada, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2.62781,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
59,NRU-20211116-08,NRU-ADM1-42797286B75680135,Denigomodu, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.04838,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
60,NRU-20211116-09,NRU-ADM1-42797286B69064381,Ewa, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.2865,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
61,NRU-20211116-10,NRU-ADM1-42797286B32811229,Ijuw, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.14563,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
62,NRU-20211116-11,NRU-ADM1-42797286B68610037,Meneng, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,3.04661,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
63,NRU-20211116-12,NRU-ADM1-42797286B94781967,Nibok, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.72123,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
64,NRU-20211116-13,NRU-ADM1-42797286B25502401,Uaboe, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,0.89992,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
65,NRU-20211116-14,NRU-ADM1-42797286B56903362,Yaren, , ,NRU-20220801,NRU,Nauru,Nauru,0,1,en, , ,1/1/05 0:00,16/11/2021 00:00:00,geoBoundaries,FreeMapViewer,Public Domain,https://www.geoboundaries.org/api/current/gbOpen/NRU/ALL/,geoBoundaries,520,NR,NRU,NRU,57,Micronesia,57,Micronesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1.4655,357.194915771,2242.68798828,3676.3203125,2165.17260742,3294.08154297,2840.7265625,1793.26367188,1601.6517334,444.11907959,3732.3034668,1459.35375977,902.925231934,1908.7479248,852.815551758,2706.37719727,3675.50219727,1500.11230469,1302.36608887,1349.91003418,3174.18725586,1164.87255859,530.414978027,321.194671631
66,PCN-20220801, , , , ,PCN-20220801,PCN,Pitcairn (UK),Pitcairn,0,0, , , ,,, , , , , ,612,PN,PCN,GBR,61,Polynesia,61,Polynesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,58.95506,665.021972656,1188.83447266,1488.84082031,1415.39660645,1761.31750488,1408.56555176,642.564697266,1102.57824707,726.379821777,1309.70373535,583.399291992,503.409301758,1657.16662598,1734.87426758,1083.1003418,1138.98461914,1457.42541504,1399.11608887,1316.43273926,1700.05004883,852.229736328,1000.63769531,864.388671875
